@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute output {1,2,3,4,5,7}
@data
103.85429007775002,-141.37795017926226,40.60053288848337,83.84096132906535,-117.46773620574876,3
104.14491783985079,-135.2607201688428,35.042598440301106,80.28686627551362,-108.86081136741196,3
104.39657857880118,-126.24710119413994,35.98557823994996,80.4622686279824,-100.26489073758334,3
96.61141038779134,-117.82294593775056,40.7397137860186,82.81179382309718,-98.08168482097751,3
97.51505353376189,-117.57333750851119,41.97480337299095,81.36678974057995,-102.46760666701886,3
104.68191958782056,-118.30926894692622,44.17794761968311,83.82028459117316,-104.57120830146073,3
103.01337649380638,-129.94126451482643,43.79293240712704,85.305546374167,-109.81854598550463,3
100.58454291331965,-125.83057119331812,36.18176733179378,86.5526621241382,-107.74344156457296,3
97.04833229015783,-117.06907114663294,39.49901687453535,81.89250122382418,-94.8586404599471,4
99.97714421814104,-113.07345448741506,36.36926462014982,78.19661423815327,-88.32052534459693,4
94.52762569623317,-109.9317601703273,32.75694756379712,76.87278408577357,-91.72632825617536,4
90.39533363961004,-108.82599797410694,36.29133534783202,78.76169481764691,-86.93252294517242,4
91.66803485917532,-112.41472126466977,34.99033375423305,84.26393529062649,-85.37403256157454,4
86.92389565659683,-104.42344380524165,32.19327825882408,77.75823380394444,-78.335251058086,4
90.66331930550236,-102.53166275664572,32.25100279310101,71.68139149929618,-78.26262135740025,4
86.83824258771344,-105.09825656680373,31.368959671404866,78.32429504642585,-80.73479463792248,4
96.49001621646872,-106.10342456926335,34.67958310543246,86.6321901785373,-81.12704134506059,4
96.54617672738019,-115.05422388278787,44.72999470269022,90.71682993872942,-77.2391518759432,4
105.5879031662168,-127.87136835130103,44.141352336478406,94.29597876689085,-98.09932855866597,3
113.63454594622046,-133.83897654087752,42.02023672352949,91.43102458274433,-108.83184698980477,3
92.12108955430976,-126.91627314784019,39.84198786498051,93.08415522596451,-96.8522266525942,3
107.63812271186171,-128.77898581213404,45.920527462454686,96.66573856904984,-105.55230299957401,3
119.45088732942735,-130.73922734336463,50.79919731291304,93.41986817871097,-103.80091032662313,3
114.14752695694202,-140.8715044506249,43.016542674484,91.24542104475687,-111.22140971294638,3
100.65101922392738,-136.46055467769668,37.02085054305694,90.14959563734247,-105.41010159352695,3
106.86750032000062,-135.63123239471508,46.46808243766348,89.709994095294,-109.20490754656635,3
108.95249068937562,-134.04810371404454,47.23691254316317,93.71226700476477,-109.4302370452153,3
113.70426778547159,-136.53320300830273,43.22276911142677,98.36352842678734,-110.25426589948486,3
113.43652333055242,-136.56844361254102,48.446681518495666,96.7890101691208,-106.12524837375571,3
108.70772588464378,-129.88206736692925,40.628739873650574,87.39923028412151,-106.881678796567,3
109.70617100026047,-126.86301904237281,36.7734265152983,87.71441555521477,-104.87135119327337,3
101.92148523119695,-127.11224656672844,40.168221468385,85.79418764301727,-104.5630059865972,3
110.01755572481233,-123.85854595055953,41.4342646569623,86.81212428286159,-102.86879209136592,3
102.19612562033464,-124.25688422198442,42.92718005721707,81.53921467459598,-102.25374792939759,3
105.72309987685225,-131.66300120430154,39.2397891270446,89.23397594983253,-99.59554231293187,3
114.07133185774376,-123.87703967688627,40.855255066780195,90.97066386778302,-95.67380381847889,3
108.62820852172867,-125.51797062204587,41.300509969980084,92.18713962223829,-96.53704884535716,3
108.59785051537652,-128.79884435212202,43.4850916188,94.20127930353678,-104.35463528787773,3
108.67736787829163,-128.5742221413923,46.11627482385728,93.37335162487449,-99.21657113090248,3
109.1574092392622,-130.1142959103331,37.18980457498347,91.2717473540359,-98.093788142495,3
108.80301027623624,-124.76731463473762,37.86200617410306,88.08748238849354,-97.86788732458659,3
100.674481296061,-124.77163173946651,37.69300121257822,83.41995256095758,-95.85122601539643,3
101.56808770739441,-120.51855879289282,30.47564764752537,85.92117627445496,-90.70974371158948,3
92.5346546046726,-115.68257604885173,17.05565814086035,73.65574485766615,-79.72853355409079,5
80.00155319629685,-108.36548952793711,17.89324053568912,56.7877316622715,-72.95280228155998,5
80.26275614351863,-99.95749086905657,43.53103093147472,80.87537837094388,-97.48954548412831,5
100.47358586751555,-110.7867303390673,43.911972798051025,85.16852607154422,-101.48873723909658,7
96.10580773323461,-106.59464711416616,31.626951810473468,69.85551989715746,-75.71635597783279,7
76.63514425798942,-95.31307436174924,25.765880450413338,61.26669288617818,-72.82036593932698,7
73.09564976019306,-96.22033793669328,25.894933414411593,62.37195900448533,-73.9253821454849,7
68.99643340159223,-96.11376503656575,16.9686091489576,52.841816409527475,-57.93037935250493,5
59.54158273502419,-93.45187340392111,12.677103626413047,49.80313141872902,-54.71792590194558,5
55.92683950297656,-92.78825264833407,15.915191020731392,44.11858116907531,-57.56280374576219,5
56.06821918578683,-88.37533863345932,16.29432410070107,48.909647616259896,-48.781021579404666,5
113.92066213042192,-141.37404152241834,46.18854090646791,88.15404237534813,-110.0270725738238,3
103.94756094031341,-125.70820084995474,33.53962288207644,90.81479148175099,-114.32879634078625,3
101.59397716313235,-125.18332821237487,33.939213742307786,87.42913339443069,-115.0515782184609,3
101.78613426076699,-134.880398772278,41.031315235772325,73.5210422792087,-107.2544990372499,3
100.89621741094099,-127.66118485895888,43.543490293834424,86.05548409685873,-95.05787344665,3
104.68741103677004,-131.44857293105193,47.412534405047175,97.02408674683082,-105.19256141117025,3
108.3076655476781,-131.3669645754908,49.45566864776132,103.25160538851293,-104.92894782160766,3
112.56660144146926,-129.4420597070878,41.63972577533352,101.60837556746264,-102.070036247906,3
