@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute output {1,2,3,4,5,7}
@data
95.29902475928633,-217.28392238027814,6.902568101888847,53.39962627892729,84.57736276271083,18.586811018187298,-149.6373821780906,-82.32989250111463,144.95102494869673,3
95.50108674467684,-194.7344378487079,8.129863028594007,48.20582210161011,89.33252161373679,8.746488465080311,-136.90871511562386,-77.22649005882802,139.5375490855094,3
88.66968223902983,-187.22679695205704,9.924636337415626,51.94031635906055,78.89627377060344,1.7887836581810923,-125.59020608753336,-81.41832275413736,138.8044183962078,3
88.96539612714692,-179.40005494442968,7.298227576749133,49.27624394642175,78.54252262323318,4.516557677062718,-118.70928690295402,-77.88866711336162,136.2995062945005,3
95.55138047914319,-186.02490088022776,13.059022324447298,49.65050069426517,84.32034082426406,6.669851907075298,-119.81985515754093,-80.83637192354564,137.55208272112228,3
95.20650702827677,-191.84303498060902,9.47147312896709,48.28818943347799,89.35343780482489,3.770023625847845,-119.19996718237905,-79.64583550899846,138.6816343266725,3
94.35403012121898,-202.9114690958635,1.333989690876484,46.90317993825125,90.34181726171016,7.3926594775733285,-127.82576353531549,-88.63465875277596,140.75306193899954,3
88.37077351920485,-195.61018027086274,8.77662130396306,46.97145894257078,78.60985307218414,10.077358447314854,-125.66240255642897,-86.35240897367902,136.87986976678664,3
92.03514581791993,-174.36993039456854,6.965802354192373,43.51764034188029,77.71683537932545,5.048245854832729,-116.12462100919034,-76.21000936132415,126.86482067332227,4
87.96041357220996,-170.620268453596,5.996976161694635,45.937687588915466,77.93894946141201,-0.9464647212324575,-112.65348154493243,-80.00902206771705,127.96498394859859,4
82.8991546206655,-169.96573875744204,10.547048331444781,44.85322456931924,73.39521299202444,5.606230339793374,-116.30801528633555,-78.56650825894653,128.73417829085412,4
85.57727175909996,-165.2740304408637,4.784700063381544,46.28580222586163,66.75161336863309,2.716751249427153,-114.37320270621935,-71.3917639096787,121.45170262962084,4
90.24520053862302,-158.6243357134761,4.220531275373554,49.31987432047879,71.38074614779251,6.509746102033517,-114.33998791011213,-71.59614811745797,121.16050104525452,4
80.75908953911095,-152.35013241755962,7.249371308648877,47.45182866675258,64.16024055955849,6.740235918072812,-108.88374242588637,-76.65316006291121,115.88959117391238,4
79.79877850734972,-154.05305083280683,4.666241986776074,41.91948891910598,66.48053234672575,-0.2792056707596453,-107.46479279826735,-69.5474049862431,117.61671047506198,4
90.0645202376941,-155.58962018692594,10.199253473670748,41.589679595927656,62.66769103319732,2.747593586653686,-103.9336889974409,-75.39694693487377,116.64631147361281,4
89.39505486022851,-162.55486307579383,10.20339518034479,46.77016297464008,68.25697182290229,5.64960412466959,-109.19546798388141,-77.1500624122784,124.90063640765112,4
94.87925682798759,-167.82875917956144,5.316406520576777,48.9282887983649,69.56472180888625,-0.5243180634748068,-99.10558021247657,-82.18429562219413,126.36577843986832,4
102.0796430165372,-198.46693362996677,9.574348230487232,53.95320375199082,86.13286049650077,-1.2073448666727344,-122.31824697807895,-82.61019275553537,143.4842716150113,3
99.87410343979249,-203.22821160248463,9.284774354391509,57.19445348822083,91.24821608598491,4.5520246065083985,-137.46352611283052,-90.41461901314072,148.72691426751146,3
102.76038719117267,-192.1156295944645,9.456150228722684,56.79396221321171,82.62295620518154,4.119700531032251,-120.04442907647115,-80.32988820742456,139.43679942326858,3
105.81034790507783,-187.3988313840892,17.32534867654217,57.452735469500034,91.96051798008926,4.151857670949074,-132.05554106712128,-82.22620859809504,140.3019959352037,3
106.2725479637009,-199.82153763251145,10.107609097765959,52.49113695292691,90.09302531364268,-3.2970503087480525,-131.16631440763368,-88.48710030919338,147.66521946272454,3
101.0958679245744,-211.3399160704052,8.808307597727534,59.2399037657691,89.83692917466045,-0.9891031832870043,-129.45467830359922,-96.31299319088029,151.42737920648565,3
95.23004407232763,-201.56616271783383,10.658560352902384,56.08030925058109,84.35119813745058,0.1189012367003528,-127.43412110824627,-84.7536550119978,147.29166778772284,3
100.87096404491051,-205.59285440511326,7.665043230097724,52.82984655933937,89.08930713611937,2.925432019760417,-130.04838485246196,-83.65008055825952,147.813232059091,3
104.81426890190556,-207.32517828063544,9.229701195228543,52.87849283270216,88.02822158332256,2.898461649826473,-137.44935093229148,-85.38782761709287,148.4846015386657,3
104.7551821427622,-206.03082734159636,10.847924332022728,52.8500210632562,91.73796469562384,1.9134936298708922,-133.5797715241196,-85.55378442079117,151.74136234299695,3
105.23524719322752,-205.74289326427512,8.500619909289668,55.18342055610818,86.65138752945487,1.0112087370148508,-132.34016322939587,-89.02356540665852,149.03567194807707,3
