@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute output {1,2,3,4,5,7}
@data
-0.004268735381662745,0.5875016577378429,3
-0.20828644013972797,-0.04221616428970744,3
-0.08699001413873435,-0.09965282030895789,3
-0.05962109407321207,-0.38080494236653534,3
-0.03258966864274615,-0.23720339357904677,3
-0.4217612857939295,0.061516274926476266,3
0.39811897262691526,-0.08664903071662813,3
0.20292002158741207,-0.12803265874001313,3
0.028421110724199807,-0.06133985561727162,4
-0.10255207813549616,0.23004876539899022,4
-0.10082601903156636,-0.2904424256653955,4
0.4381212818358624,-0.21895435492825652,4
0.3422655521139669,-0.2557794431659316,4
0.33771997372630636,-0.19751577140214402,4
0.037966325416572994,0.16815625777650453,4
0.21256780486979496,-0.4316329548077146,4
0.07752074766045072,0.2614958611750155,4
-0.5014195465950237,0.1981089010293251,4
0.10595881127425055,0.022287441093750898,3
0.1908940820235244,0.0316633996232379,3
0.40589697802945907,-0.5829276128233875,3
0.22394325409373808,0.47184933125801065,3
-0.20870661054205672,0.4899007416996725,3
0.07207930443615437,-0.04291577805137188,3
0.32257753037873815,-0.3956762698051224,3
0.4155961684535931,-0.17214483655033302,3
-0.08526102391642044,0.17239906274300454,3
-0.05072636607169867,0.049609763621145386,3
0.014096944703348907,0.18054280223433997,3
-0.14945685673106607,0.14692762537667756,3
-0.26816025751629713,-0.2067321318967522,3
0.07508978857673708,-0.1239990757549064,3
-0.4516082943530968,0.0076980389419445275,3
-0.012980545641074582,0.2459762725123914,3
-0.1170588702839381,-0.09609674983205224,3
-0.20946858501297086,0.09819917325901911,3
-0.027244593049741486,-0.0559153443287856,3
0.3203569530488956,-0.22397330025535794,3
-0.15838994038945534,0.07693810094867255,3
-0.1112636285986199,-0.08023751537132766,3
0.21055509385810567,0.0027084621460660846,3
-0.011262287641751646,-0.13354202844414878,3
-0.0036648037326343407,-0.20517426786643417,3
-1.1931220597528125,-1.4614259502952598,5
-0.6242467366342959,-0.6659281308795981,5
1.371906701597483,0.9034569273779128,5
0.6109406522529686,0.6663404557303195,7
-0.19505423372113215,0.6225682258375429,7
0.2664944252089894,0.03326793412493676,7
0.031087843714663915,-0.26627282192726764,7
-1.0855948790718957,-1.1018381395365096,5
-0.22065872601221276,-0.5509730352886016,5
0.5032996810330079,0.43416412866622495,5
0.015578705708940039,-0.30020037865272514,5
-0.2273222053857318,0.3977260296002847,3
-0.062353338626346545,0.25540178287330795,3
-0.14122492167699674,0.23051088974216105,3
0.057143749842851754,0.3355882268723145,3
0.1702053079251038,-0.28211555501182545,3
0.48134186489572706,-0.14333245476295015,3
0.3169381729628037,0.14429884563610457,3
0.3086568372951732,0.3589828690553119,3
-0.15369923725848442,0.006458808741209564,3
0.01749178313758132,-0.008924568029551026,4
0.2698666824335196,0.0025754267448480465,4
0.42659629509282937,0.029011596877681383,4
0.3781133260404527,-0.22695500499859478,4
0.324525293982307,-0.16032765187651163,4
-0.04268070514113344,-0.07872348974336532,4
0.23422154469547476,0.149733555395678,4
-0.6643135287273827,-0.08526352544036024,4
-1.628401785291869,0.15691711187218527,4
-3.674065355721021,2.9142646442046143,4
-3.2789267414313463,2.8614702397212604,3
-1.8861636410067704,0.7197816324026027,3
0.3325704043201226,-0.11016559504456547,3
-0.011815400895161232,-0.46221957941754066,3
2.035302454761341E-4,0.047834225994716754,3
0.23879515562440035,0.14640091822912518,3
0.20099844833478767,-0.09616446495626343,3
-0.01819121898961962,0.21786762604446397,3
0.22919399070389998,0.09962440847337611,3
0.09596377252215992,-0.39374540380577744,3
-0.21676620712204542,0.505402716815381,3
0.0349425981132521,-0.004101169103053186,3
0.011493666594113362,0.19349462555878302,3
-0.11280156952948302,-0.4037773839204005,3
-0.11599223382274347,0.023678210441228996,3
0.057758015722553756,0.24589915164433657,3
-0.019652424224404653,-0.20332780448295812,3
-0.028541699462776952,0.06665785724866827,3
0.2872946898994984,-0.09161323474419647,3
0.34028316986853097,-0.22755163906936096,3
0.2774216841373668,-0.03138339811248908,3
-0.21508140779776586,0.07383390259472407,3
0.11662303679358116,0.47290070664736306,3
-0.08045379013616756,-0.3486712300239948,3
0.22226101409345636,-0.0895040706031096,3
0.07910679679046845,0.11798541694719605,3
-0.0443699503311456,-0.19005613424834708,3
0.12097185771344379,-0.1398346463968658,3
0.41787676498170584,0.28617742275762525,3
-0.14294682461931657,-0.35416311656136534,3
0.5173407001156581,-1.4605266653355844,3
0.6806594195503753,0.22075953101990228,3
0.07482975578728954,-0.08461922553721364,7
0.0021026380965529154,-0.33669657631875377,7
0.043345655181451954,0.30219397069117077,7
-0.6912114979710703,-0.16935846520376452,7
-0.8973476679983113,-0.6947121819001945,5
-0.5240964621483614,-0.6856493558639675,5
0.0500243563245081,-0.6868731523451949,5
0.14840679364060885,0.2450656617444731,5
-0.4853309222960556,0.08378723993355668,5
-0.742545512148972,-8.256566903465899E-5,5
-0.01507826043223485,0.23326135668176423,3
-0.11562014650398203,-0.45363713565780883,3
0.15633354477546588,-0.14226436374403492,3
-0.6006560151026247,-0.1667569634658648,3
-0.11877569044298343,0.29681076679504764,3
0.16188693505960064,0.6254071059180595,3
0.0334149335434786,-0.19773605921674528,3
-0.0799509663881362,-0.03652166752082375,3
-0.19544124855086792,0.28481741310266095,3
0.4025906645361197,0.15122938475958544,4
0.3753075363323368,0.30895300061275754,4
0.1969743599867503,-0.32475517177659374,4
0.4375508686020376,-0.03629623072517595,4
0.11532175202402406,0.035203090073065435,4
0.3138457450553127,0.24692037589189286,4
-0.1590560721029744,-0.35009153104560603,4
-0.3104083102853012,0.029855295583206657,4
-6.74428353999068,0.15591592475746924,2
-7.5567971997494325,-0.0987172792561344,2
-7.4171260923097035,0.3772943723245218,2
-0.4949333129862213,5.838129703027405,2
0.2932385622460258,1.1058680414752156,3
-0.044603786517252435,0.11174813283574944,3
-0.041401329411810045,0.01372335932277974,3
-0.18534224104521926,0.2668627689152947,3
-0.21098045768766305,-0.2551833061846149,3
-0.06210005009494557,0.0014465764323246429,3
0.26350327798145273,-0.03275364910523124,3
0.5306987932235333,0.2204476865647115,3
0.22494608766346855,-0.042103641704677126,3
0.0844682780026813,-0.2745183241107319,3
0.1696630946155252,0.1890409971764568,3
-0.3596400260461854,-0.06716448108225664,3
-0.0467064807455111,-0.3653969894624641,3
0.0854411553484397,0.6798632372131729,3
-0.17011094449777941,0.11304719808935934,3
0.05240558989762235,-0.4862294010867754,3
-0.034084943638056975,0.009921870077152586,3
0.044671113218064204,0.3171125748301351,3
0.19710712646609838,0.1678835368301886,3
0.3175441014219283,-0.029372398895857518,3
-0.041504898311601195,0.06214510262926653,3
-0.007516066908546838,-0.08365151991755483,3
-0.02603930389377412,-0.041433633540205794,3
0.019638945358706174,0.24046870612067786,3
-0.1898163822551057,0.023666779092339222,3
-0.21127022566319756,-0.47179833772941726,3
0.012753436291302633,0.35454962329040834,3
-0.17124793685230497,0.16767878299372024,3
0.16726803792209305,0.09142948144529041,3
0.2749822236942583,0.40316256343019935,3
-0.005493723536301641,0.10078999985978207,3
-0.09069143577251017,-0.3277929877532512,3
-0.09719336534852795,0.30034092786652494,3
-0.0563423811624378,-0.15630725461428402,3
0.1470818620639042,-0.192685523526195,3
0.3861060251110733,0.05393617217398203,3
0.30898961808850184,-0.2012070041758688,3
0.5278272249630701,-0.022990495277238586,3
-0.036728892162818855,0.11901575526630125,3
0.0056855947746521545,-0.14209562635660045,3
0.018805738210799762,-0.09365515467038123,3
0.16660174071269188,-0.08023699029920144,7
0.14440936655400155,-0.17330914666071348,7
0.23954551212885816,-0.621165691027472,7
0.1652310454925265,-0.6697374791617173,5
0.8304985116129006,-0.9764377023667246,5
0.9613866313024784,-0.949243691957007,5
0.4836263003544743,-0.892216981718631,5
0.22196543768547206,-0.7010971229552841,5
0.01521507246359631,-0.7810076519124887,5
0.06499872406691573,0.3031286437115585,3
-0.5985328424717675,-0.30835053670488766,3
-0.26536650580263654,0.45147559422153033,3
0.30799746360061564,0.03660108956666239,3
-0.09513009156363324,0.10356803305165968,3
-0.3310924819504984,0.042606136120493666,3
-0.21586294975530146,-0.08219054023120409,3
-0.11320196169814063,0.18864831243754374,4
-0.026220539143638557,0.07743982184385001,4
0.2987325465695705,-0.080580286991949,4
0.24575212992433013,0.028433615479353948,4
-0.09281247221455982,-0.09065734052409476,4
0.06539002113020101,0.30272874803311756,4
-0.5011157777864017,0.1229272437030837,4
-0.19252065109127028,0.2661768842049966,4
0.04263309883020013,-0.001926649180679349,4
-0.5995937388602274,0.1305997593903763,4
-4.0662130485591135,0.123291747915173,2
-7.946868838514261,0.03724653461394684,2
-6.415530219488911,0.3172769683797921,2
-4.18581286663686,0.3694217651536585,2
-1.2277869271572865,-0.15270274581973534,2
-0.4019934401392865,3.052414871353247,2
0.021751791166540208,5.495218790405952,2
