@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute output {1,2,3,4,5,7}
@data
0.2508166131444969,0.16371502637491037,-1.8468311058281899,0.8992964154085379,0.6687129287211775,-1.291065759285229,0.11173621266266834,-0.4021054298988855,-0.32498631137328426,1.5652606087482277,-0.3394847306568837,-0.1181176185353342,-0.8344629864043589,-2.745994696306794,-0.9659973472027974,3
0.16703396395231068,-0.46800579980793167,0.2917521889920255,0.9136461399490028,-0.014772067271787969,0.009500592051076145,-0.0107188662748693,0.2817114838881455,0.1267847190754761,-0.5948485218458425,0.06319652439603811,-1.235672948082809,0.8400475365494481,-2.927922287073072,0.5831316760512932,3
0.1504944860466597,0.45327170689479435,0.05186187733622343,0.5291570924935513,0.34772598830368695,-8.686823631354479E-4,-0.018585550516707478,0.10624153540100041,-0.40782645857152666,-1.2240300044573644,0.09266219434078829,-0.011832914746718501,-0.4754536220120569,-1.0602108482498154,0.6708944397978598,3
-0.5963182917281699,-0.71000589045107,-0.7579375858396002,1.100055287117996,-0.07525274164702767,-0.07075143257627078,-0.3656288901020774,0.8794956092512494,-0.310590926648861,0.5649821474576727,0.16080815091280215,-0.31258709624997066,-0.33718431688040873,0.3121693496483114,-0.20769890611800074,3
-0.0025037270857580785,-0.539356948007851,0.29298554159387546,0.6908628221977815,0.36670764122654,0.5753081500743469,-0.6965416569059792,0.24782101129218875,-1.042028446972907,2.933665734620865,0.025202365133536325,1.375488663251431,-1.4280343160626376,-0.23762367575900867,0.6709270965376796,3
-0.20916875486833758,-0.40705555084004735,0.3115128215260522,0.8525685440296751,-0.15489151680324975,-0.36835684129976376,-1.1105746742988005,0.7351985727066291,-1.0533945236925493,2.2150940765751597,0.3797145871161877,0.7614407416419327,0.38213379699642963,0.2860276782184865,-1.4181056522265116,3
-0.7010741106563433,-1.2053803345385032,-0.8159321261157294,1.1560727970523905,-0.23267878909907072,-0.4497360969663951,0.45290991842087425,0.3803160912037045,0.5295126244609962,-0.6906865357588281,0.10551258016180269,-0.1940966000714962,0.27482178854034867,0.13128371779468243,-0.033526415419947504,3
0.3531114399801283,0.23155890077961805,-1.6210838375252443,0.528330785517574,0.7160372311249741,0.28573731724850604,0.8902170524042788,-0.30493146650103437,-0.33541117378143437,-1.9018897491646456,0.06814243695315646,0.7721510745476486,0.18906502091436708,0.2099850083477744,0.4402972056226068,3
-0.02606643218034131,-0.9262182899507023,0.6389225753131601,1.6348111113682031,0.7497847308773986,0.198790898540991,0.44707781728052465,0.49831819880196965,-0.6858418960985766,-0.37397507224685117,-0.25761653566413084,0.07107544752396792,-0.2944282774669365,-0.347508740829484,0.25792773286032383,4
0.6433717185052342,0.5218409725428252,-0.3390641046338728,1.7202531582212588,0.19307706572568484,-0.02505875879118677,0.7157892670514616,0.6979608994992428,-0.855120810516616,-1.609314177464382,-0.12604571925228308,0.5719691025302613,0.866358066530058,0.5900557444609537,-0.3236238662074396,4
