@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute output {1,2,3,4,5,7}
@data
5.352198164323767,-141.5773263991226,7.601996181694201,77.46289581734082,-54.88202101793225,-46.13526926302275,149.4431109532975,-57.68871972821865,8.094284522852618,-87.66843095135258,-169.0772267460274,-24.919502982426437,-26.400371995538265,-80.94580071307756,37.960186848393654,3
1.4622610324236405,-135.0664612465686,4.491914852681639,74.04392136591007,-48.928109655182766,-41.53325455001108,140.4907571511792,-48.90365220796466,14.447622897759324,-77.05825264679335,-156.336051371404,-29.806212940979343,-36.10709383987959,-80.50618612080378,36.49209836580198,3
-0.1626490568698955,-125.79659529523735,2.209903955658703,83.60367249411173,-46.477717324256275,-40.271337903068314,134.83017755340208,-44.753361057512244,11.40056364009218,-77.19022511048472,-152.21972864909836,-33.850078277998044,-33.34170968925666,-77.40220956863949,32.894602870292914,3
-1.9089774638294585,-125.56515302122187,5.0049875543531215,82.53972166077904,-49.466751646026026,-36.39463711258945,135.08455151020183,-38.529490706271346,2.5803367698141884,-81.05307919770294,-152.1713148038335,-32.8012250475844,-26.078187010807085,-75.27412960473707,32.30716459950602,3
3.887332131586156,-120.58516360014842,0.3580053342120664,83.26753543999176,-48.782452323112075,-38.89534457678998,137.57488266592833,-40.7060130055478,3.771896900055552,-79.54162677883161,-150.0194116170474,-33.69623955946028,-25.277724592206184,-76.61958108002163,33.174737638045045,3
5.064035745072914,-120.89889461208092,-5.685918000369455,77.47483524172314,-53.0898746428966,-36.69671051695238,147.77665261833207,-40.472150937649815,4.555209467552842,-83.08045551885823,-151.36627857162625,-38.342081791282496,-28.42192551013671,-79.96844890761942,39.22570893914174,3
9.698837581164938,-125.11009926852944,-2.893140435553244,76.83010025446163,-47.89408272366451,-43.24085476758063,146.5522826453519,-37.34604730538953,10.901241186934833,-88.55506950564441,-157.83424757255662,-41.99232244352658,-29.035414938448092,-78.53600953358112,27.739795195946744,3
5.1852934544766995,-119.54869546547604,3.965544315825319,74.92030747898437,-40.566110144628155,-40.11217853789228,139.2500367521901,-36.120726348782064,9.135255970432517,-80.69233601968988,-153.76814397069683,-36.45286132270413,-19.865164902209408,-78.77099530479923,26.695599832256303,3
3.3598842061427945,-111.12468756261283,2.8474003874954157,71.95222314129475,-43.132351235825624,-33.211313040818865,124.13581193357177,-37.888149157721124,11.217985560137777,-75.32217563843211,-145.1956487642473,-37.93687890535439,-23.056316285289462,-78.28468736994911,28.335673070522194,4
-3.4003969729694035,-115.45832320073775,-3.6590175169777783,71.12236833237192,-38.60029335795229,-34.01494874895673,122.21745291178408,-34.87006599580844,11.999978012831178,-75.029019950458,-144.13810100818577,-35.29152848550761,-22.314772659946787,-75.50162856421277,28.112018303886032,4
