@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute output {1,2,3,4,5,7}
@data
-0.059264295307999273,0.10704363266096718,0.11126313634747287,0.5837726498151931,0.5187245416269118,3
-0.2973676479573558,-0.12625632762084188,0.6108293772898964,0.09245368052337977,0.2573146664905868,3
-0.3537845195814823,-0.3035747828809645,0.4126046360435618,-0.07894299957587196,0.3655861135498629,3
-0.42107214782909624,-0.1810281403499545,0.13767628391182463,-0.7621684174573918,0.09306468851645056,3
-0.6421020053349346,0.4064935752460648,-0.3402210117568587,-0.7423545428938163,0.40170807436271294,3
-0.6724444987771673,0.3361600917136937,-0.8218886085937845,-0.8585776066634707,-0.2951072581616259,3
0.3278560272234488,-0.04661239490272339,0.3881263068805904,-0.30995179518201604,0.0015012927105903318,3
-0.10648507188107625,0.06278703246708414,-0.13656279739179752,0.025395755775612705,0.6799898630666728,3
-0.6702486267292326,0.3984869594143969,0.08174384263418868,-0.54637693893639,0.8672818273456132,4
-0.4077997022894197,0.18615734386869903,-0.14585671385119892,-0.6925251912410756,0.04940860897622586,4
0.18930611617587756,-0.3922056942402828,-0.04052650659084657,-0.20203571244536678,-0.7400107573350093,4
0.8501227349100381,-0.5574967375847855,0.40642252614067803,0.185769656415041,-0.5547367890869047,4
-0.08973251581569076,0.1375294908735474,-0.194067852189713,-0.25409461995367394,0.7883332032835689,4
0.5340065863758491,-0.16522889776151306,-0.2264905582409869,0.2448132431588442,-0.02373805206669944,4
0.411136918052056,-0.37861870290079896,-0.29593786600622646,0.334280976574794,-0.2222117249178215,4
0.6686902736015123,-0.2464662347502529,0.27101098865933687,1.1362746228189946,-0.020478400163221503,4
0.8291096152365461,0.29674614503509755,-0.7869344117938893,2.3560785588118605,0.385488051669374,4
-0.4705852488840362,-0.31478576909199973,0.4645795225345526,1.525471948673706,0.8016279663773721,4
0.20127962653389572,-0.13204470134379287,-0.07742445204171208,0.703822620337767,0.4472324582498134,3
-0.05812225499830525,-0.33853859742392856,0.3402535911917606,-0.47058242615463525,0.058794901588157956,3
0.4417726992382849,0.1628445838134464,-0.10074311802732376,0.022083513519279986,0.11261246807428286,3
-0.8516396508853643,0.7950783073749501,-0.18771937372388817,-0.16284044101565728,1.7301419624409913,3
-0.34662144567127595,0.2953111797059215,-5.775512415323973E-4,-0.29856697844714936,-0.024074491208440806,3
0.08045678285419113,-0.38552298291000364,0.30565636917955175,0.16361668070208846,0.11372058349256786,3
0.5785003341951566,-0.594380931172536,0.263118931946537,0.23977832943681016,0.0651563129565284,3
-0.0653345085951628,0.33430047385133865,-0.3327757068328307,0.22292594664584642,1.1808928262741083,3
-0.5118608485197671,0.09956572877992839,-0.3532106115476663,-0.23603944645929484,0.630467808182475,3
-0.2170100984295398,0.26561898751069724,0.18147323327606638,-0.43495270506896705,0.022499209337925256,3
-0.23963958148369355,0.2659135561077041,-0.053141928129449845,-0.4129701975231371,0.06079058269793314,3
0.09765227888921266,0.024648006342414736,-0.19398159677226917,0.06876920647268384,-0.4019213525264698,3
-0.6760439736187258,-0.17175129145767873,0.31712621459434204,-0.5029737026451859,0.14399151874221325,3
-0.4615973384173134,0.05163964181330241,0.4615854632213949,-0.08825219691452722,0.6870598038028379,3
-1.3335624768055216,0.17566407777658627,-0.1721105609825116,-1.135072812133326,0.7215540455023515,3
0.11835650463049457,-0.1620200021987227,-0.16390442896417717,0.1195647412449499,-0.2142667277120313,3
-0.7382641761198452,0.2898865217331617,0.5264947482295071,-0.6217746098655881,0.6014659682737812,3
-0.15881561024691102,0.34714697132303923,-0.3957766814025534,-0.013939395627443875,-0.2562165137260194,3
0.21453511524745392,0.057323999621063444,0.1651273437479183,-0.48096547195020944,-0.7358467645059316,3
0.46864236398342485,-0.26360887058652543,0.13184544491504607,0.24947399083748942,0.009366943799558599,3
-0.5438235987688252,0.039826532666805345,-0.1493614841832377,-0.37158666000849955,0.38974919513790907,3
-0.49652563372586617,-0.06724494656486565,0.27553508617159395,-0.8652073765368421,0.07002640587565247,3
0.40624031520128356,0.2807046096073062,-0.17941730978569595,-0.4478132188979299,-0.6070845273177556,3
-0.09115270097829846,-0.21379249202062642,-0.10278781710431624,0.1355103779584054,0.235100638975155,3
0.31356945892365884,-0.13929029628479966,-0.27388558361817694,0.3916356490763133,-0.17660314039936176,3
-2.2472947741186973,-0.8400747080178607,-0.8753778133939327,-1.54031940767192,0.4142753290124588,5
-0.45834541665470463,-0.2563054322013981,-1.3463822540788846,-2.164029402368081,-1.8528667086108122,5
1.2591318511225285,1.365371312011344,0.024532150367084744,-0.9550150643904454,-0.3322182117228622,5
0.00912597130122046,0.6211094582220248,-0.1467598979435479,-0.8726081747053366,0.4646381806194697,7
0.019010617566534386,0.2972780490587481,-0.1154304990946158,-0.2762556910069693,-0.5942194948859719,7
1.079298749300752,-0.19217648597680118,-0.22417272699260474,1.1522757537914823,-0.42811996970996574,7
0.1059984831390027,-0.18864788897423085,0.1366011976491407,1.4047815734977467,0.698530752255372,7
-0.8027184316906628,-1.5949559279002672,-0.3127738097243667,0.614145289874151,-0.28881105114049455,5
0.4578382924690282,-0.14810775591440326,-0.41039717145441523,0.3705062468749718,-0.7064533913207084,5
0.6542580266822995,0.10296137252736563,0.32459840835691006,0.5354084387369547,0.23532472784717776,5
-0.023197116730692028,-0.34160547943265274,-0.012967774490654574,0.737135336779745,0.6193983381247191,5
-0.5139099082636569,0.6912851577751813,-0.4782581561720574,-0.7897194778809121,0.009985028176673794,3
0.561058072851091,0.25584112629762623,-0.001360014248317401,0.143302759957072,-1.0215024920282467,3
0.37751372477347517,-0.07097647466075314,-0.22333865574459086,0.9667910892136727,-0.3510911075789246,3
0.46547108725036374,-0.20954807923951674,0.5036738046530359,0.6663453743169013,-0.13455485669476525,3
-0.15600947021918907,-0.8249003822416483,0.9573052639361048,-0.027323409811486957,0.6122783064019105,3
0.3381279883966375,0.06302794473522713,-0.26486056715206735,-0.05720544429424316,0.41321758868189695,3
0.02005685829008444,0.3758453917614662,-0.26953709965004413,-0.012958262806959792,0.6897273636130171,3
0.6482717467971854,0.24037082554559433,-0.1208082782534482,0.8460271426559932,0.11388236470458242,3
-0.3468249580889097,-0.418062084430522,0.23587257943206985,0.27278017762654194,0.4665447419174291,3
-0.4221224947130171,0.47089007700828944,-0.638917169057016,-0.48108578345571507,0.5127173782821076,4
0.4382812190978487,-0.25958087034973437,0.29080422136474937,0.014847755802734912,-0.19485685834672606,4
0.4245587251954858,-0.05597539128400385,0.13163314041794447,0.027819628041714967,0.28277667299515336,4
0.11797205713462447,-0.46299124875800124,0.2533825941051284,0.16592816411824493,0.6153849867044348,4
0.1297004529865102,-0.08691230963245355,-0.23279226116474164,-0.4316675444421267,0.35082586406194183,4
-0.23950341547627382,0.03678113363119676,0.14580399118622622,-0.1837628439499662,0.2806804600886413,4
0.5064468274039673,0.022678309964617664,-0.021854540522603993,0.49368706512571414,-0.09602511667814072,4
0.736172176603973,0.5810819725246951,-1.2090873578695143,3.445783542502206,-0.3356762931489812,4
0.25359604941516023,0.07732764687092934,-1.0256692095211968,6.118727653858941,0.0033990038126942637,4
-0.33031751269042675,0.7454431490415303,2.9008666135448595,8.761045055869392,-0.9571732302595369,4
-3.571063178904631,-0.824746246342464,6.715560628341327,2.927877600810758,1.7979765109225687,3
-3.542435576133649,-0.9075211512174286,6.74937144964606,-1.5895399862921644,1.480612483551988,3
0.006739675035132908,0.22996552489844696,0.3068932097626923,0.18754073248339537,0.7863141727976648,3
-0.1713279076400176,-0.46181824200656646,0.30573465668818933,0.0559315555107927,0.2177822108666595,3
-0.34920627853379627,-0.07212575679247477,0.009267180857707736,-0.4187548288592327,0.3722969533259983,3
0.06421578745373671,0.16932019963301329,0.29058816413795896,-0.7172648643650416,-0.06394208421353313,3
0.03827138947197547,0.16960341108425273,0.02409828641720784,-0.205634279081778,0.11834260481800477,3
0.027586054651717016,0.20257026378259815,-0.44838897881235573,-0.1139917169380762,-0.13138209162229023,3
0.666227777568343,-0.18066277776566542,0.17775120573550135,0.17621782911671577,-0.5495460595561957,3
-0.12361029332115112,0.03041794833467929,-0.056461029373988676,0.5173495145144843,0.5876542038684285,3
-0.4053855022104687,0.2567388584120475,-0.44471744875243086,-0.02132639124724038,0.5296284049114961,3
0.21319803254893407,-0.015181648587355821,0.7531714730594743,0.13744440226100021,-0.3546248583624116,3
-0.027778866706896603,-0.090038835847325,0.0064718642136450885,0.18235872012471527,0.2839735432188178,3
-0.23043418639919935,-0.33782843956871367,0.23420902621035816,0.20595380544557573,0.16287046877102276,3
0.18315495456292097,0.1474151587997021,-0.4944975362088968,0.2861290503576585,-0.2096685677386228,3
-0.16600059858349892,-0.08048860736631772,0.3204043779850236,0.12454141025135186,0.6000899966386304,3
-0.2722816641907362,-0.27794717151405757,0.48215105263236485,-0.031183888585751954,0.40143090655929425,3
-0.34350406805185707,0.013236364891228624,0.006264561295021412,-0.5900442830975363,0.23579275873094804,3
0.4553547178496713,-0.28490571960981936,0.14129057494317893,0.12780310868721048,-0.1310184214751015,3
0.4444162702864538,-0.07100199782411985,-0.08807668368256386,0.061518054237465286,-0.10158516101508738,3
0.9772253302044889,-0.29202367637112175,0.33330617049416406,0.5534833432267463,-0.6603781634182421,3
-0.23796649119115257,0.4248904524110582,-0.6829067723423408,0.13171120723348467,0.24811277646681346,3
0.640140874154554,-0.13723320144256693,0.2949648205722743,0.36493013951955117,-0.6292514526522436,3
-0.37138888132233855,-0.36244447391059453,0.44759014440238565,0.26779392244150413,0.566235715816518,3
-0.19729837849505988,0.21117690204681916,-0.25749986262220675,-0.07498994398980668,0.7682591345669304,3
-0.04077764531257519,-0.026076813429623466,-0.14936576644169297,0.08038279024267408,0.3193545010728857,3
-0.22009981819667854,-0.26199452203618223,0.14552871753014862,-0.265019188627258,0.10094718058096853,3
0.3803893321310073,-0.008784346970640143,-0.21807736499762104,0.20222363042330113,-0.23324577249695871,3
0.8648804242231621,-0.07123903164094039,0.05606669835825349,0.5940953503745867,-0.17610771578189396,3
-0.23481058540349198,-0.17052398558131968,0.024414072728408474,-0.22833126650019683,-0.11302563035278988,3
1.0477720509021085,-2.1166252817408795,0.18851740696911368,-0.3902541831222188,-0.8496560465439064,3
0.2815000428625131,0.21292205493525884,-0.13236661114434278,0.4829449121730429,1.4310987925273777,3
-0.14366369607614066,-0.31009963294753756,0.12492342310084958,0.3883928911232355,0.8254347182110124,7
-0.3616680119363102,-0.36556454814581213,0.24249838440733085,-0.26010032742292966,0.5295403840896618,7
-0.2815007866952185,0.12747801317503346,-0.0075231855399429635,-0.04782062284214567,0.4529464659953109,7
-1.0781041170081886,-0.005517322673174769,-0.5772653008550431,-0.7426815600254657,-0.12653190952235915,7
-0.7040308369632242,-0.6092792086407508,-0.6819047213603263,-0.6755686899084208,-1.1748649443939836,5
-0.12924256075289245,-0.7806634911077653,-0.8121740594174102,-0.9928587981648936,-1.4322535335319073,5
0.4753938666397935,0.05434296265639949,-0.6842091167676958,-0.6432185408435174,-1.2695934846305836,5
0.16128905378403705,0.8032991563704462,-1.0935447730225307,0.1783565873735408,0.06514519410809975,5
-0.362873401128719,0.016597397309091245,-0.4644310785252852,0.37605172397029896,-0.3096718928811501,5
-0.37471994322217383,0.039841839034486404,-0.4819857662281916,0.48734375114150613,-0.5333599613534716,5
-0.09893552966864527,-0.14342905605979075,0.26875646211477894,0.077645904790216,0.18974640150285352,3
0.005166265680569855,-0.5733760897734382,0.13373151948202255,0.3568325364178518,-0.022824871401493786,3
0.763895095131531,0.29710725158308754,-0.31103584280663205,1.0813211967536447,-0.28339994971039734,3
-1.4635502927618176,-0.03645204753835321,0.5101597356190851,-1.0279746833844856,0.6849853770570002,3
-0.1122979561031652,0.6708011684277255,-0.07517124230086428,-0.5762630239950619,-0.4742087602875537,3
0.7336881460828689,0.21671075936058276,-0.2012016020985933,0.3781789983873411,-0.6742263906290097,3
0.5234914613231437,-0.4449109653305359,0.21563501150606368,0.7151505679157659,-0.4394495513124403,3
-0.10138868819270327,-0.04193797998999414,0.014236430864948153,0.4102366195129736,0.39704210744288054,3
-0.31991127975126243,0.12028189667874863,0.12005517678933601,-0.7420249699455942,-0.21424892855637817,3
0.9085809591044274,0.27602766620645136,0.2872814527059005,-0.017507003440841863,-0.8246378153401491,4
