@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute output {1,2,3,4,5,7}
@data
114.35152318628792,-63.45546225000545,-18.84745597685341,99.29920841296163,136.03203475979834,-98.52867049016099,8.65525817032447,-75.37507661892373,217.88980955207384,3
110.17993528381885,-57.88049213280403,-17.03884402624167,91.31979781525676,128.0939087928288,-91.50131653407198,14.13926630473463,-70.70839167798482,195.63049858849547,3
106.52424768099678,-51.92195804538729,-13.571931043806735,88.6857660950163,120.91447225921799,-82.33991207927936,14.939269625051235,-63.71689248008718,187.07711854464475,3
103.57613211458776,-53.1679167429924,-12.979468751740242,94.69073297699114,121.6307696822194,-80.46589705813172,6.399783644177443,-61.90170246662524,185.43323523415683,3
110.60196741119094,-52.81807223989222,-19.66519905401962,96.17857803668419,118.01014674441473,-79.44842795923734,5.354606905434943,-59.948593978931875,182.45388231463536,3
109.12371541698647,-53.971281236211325,-13.93970988064827,99.37118271579392,114.26630953136215,-77.77466602300974,2.0427549644466776,-61.71890744576459,183.38584489063814,3
106.11909284094511,-58.471842659616634,-12.048998420388283,97.70805959546341,118.53493395084702,-77.29157916288742,5.5636837930196315,-68.514893534988,192.80715220355523,3
103.255561231685,-56.26992559795696,-15.084603344100259,94.48411902903999,123.65606479189799,-75.71274310500264,10.135883173810974,-65.0006407628793,194.48535894439948,3
104.75899937568452,-43.34458482460724,-13.159145054488297,91.89418267858984,108.44031739759951,-74.1356873351554,10.59469049597499,-58.84106369569813,172.6177863658713,4
101.84721642207481,-46.18163570398853,-11.680411360220306,86.72841002206069,111.04560250999893,-68.97554132619103,7.389091583510218,-54.78863192390341,175.32095601647055,4
97.32436391536103,-44.57822270178332,-11.212727012652088,92.33746164024528,111.29303290608124,-65.45884478215069,8.214132673149663,-53.35534869764762,174.54090277346026,4
97.77751220749423,-50.694884334124055,-11.303364243570066,83.22071297129106,105.58125722032888,-73.49693883067349,11.553406762505283,-50.631441281660315,163.67605089323072,4
101.60566616360083,-42.39336661677139,-14.2507908513534,79.97745808215106,106.73884988861072,-72.34990988976743,12.270149766820953,-49.63193136681986,159.18394252103366,4
93.83476782313271,-38.29647892002103,-12.72679433532454,87.2981602380277,103.3577143525572,-66.05146457820197,7.925446855044262,-48.562872535873986,154.7728355598467,4
92.9908348492737,-39.038238939558354,-6.126180038876225,74.78251193124771,99.02414292639372,-63.31046654371705,7.053413657316209,-46.13780708282422,152.90070956799173,4
101.52435858481942,-41.51100762666134,-10.88649964545329,78.91388915746114,99.16680535183231,-59.508851091196945,5.6292163117492295,-45.14669138662515,156.26531140919667,4
102.2677594635849,-37.981312861809876,-15.67581643181024,80.69502594464599,92.76051663538858,-63.90024471834862,5.04548327368445,-40.80629037448255,156.51325936247397,4
104.9712398937237,-42.24352173911656,-15.064737670190379,82.51548016103987,98.0796017791349,-64.78142273750409,-0.5588620484373081,-52.14981990394318,168.4729997666767,4
113.35825549031023,-56.35115443960149,-16.166589935991816,92.2458415154252,114.96273507758322,-74.93582567099413,4.636935684342186,-62.972761387217126,187.0610564346042,3
114.96591777719131,-56.747265920487436,-13.570895629688046,100.6479246504351,130.46619845517245,-85.76616264019991,11.137031273421997,-64.81149140824601,202.03082227023114,3
108.185095982581,-58.27682890746681,-22.35616045574717,90.61301934080119,125.83010704519047,-80.85471238497878,2.075465780673399,-66.31808588636645,195.16453999867764,3
120.25845181506827,-51.76471739102756,-21.594166336072032,93.00801558750152,120.42840672640507,-82.58600243139708,5.754081633751644,-55.76730550690238,196.69904503942098,3
125.37088635778379,-54.831543870624415,-13.67456527298059,101.30943479314875,121.65617434510347,-84.20698755865564,6.80754168057496,-61.19933372075863,194.00452507868596,3
116.82043789631899,-53.98017648913259,-12.26955555572766,105.22953748934457,134.5776444531633,-82.12563864655091,6.596313249514654,-76.22035862335879,211.81111542804643,3
107.41303195296724,-60.5399478151696,-17.32916492513867,91.53818858678866,132.91134413412198,-81.0653723049868,8.780718489966743,-71.63402694263188,203.64728975952875,3
115.81093505779381,-53.855495507568634,-12.004021573746229,94.42859994081581,129.7260328806206,-79.74125468833745,5.074649693736652,-66.98494257996138,194.89311176399872,3
119.12694769991211,-57.12011317406947,-11.774862463889985,96.11318551950372,131.020974895095,-85.06752435309602,4.698753145746041,-63.77419566446978,201.88420224072823,3
119.14776015035848,-56.92014217050274,-11.894801654290628,100.32417010880341,129.04747623727036,-84.75890114243478,8.511742202546744,-66.83137494766919,203.69583515010694,3
120.02235957235717,-52.837486544232206,-13.141172102915224,103.73262541919725,129.26275425090893,-84.73446873602254,6.147106758225478,-66.72327131601384,204.502332311587,3
116.34687101552515,-53.98054493898702,-14.393989431199333,102.58263150052166,133.1178311686999,-82.66160951323289,8.436555599494477,-68.33640662401235,205.6727947155012,3
117.84337220502135,-56.46195449178286,-11.706454287918096,99.85760179402625,128.30387721098867,-84.2185805867135,11.324538474748708,-65.56141559369985,198.06002227376234,3
115.4519473752326,-60.147873792784154,-18.64367317739408,92.97042107813942,126.36227143720662,-86.82670904402842,10.295944856361073,-66.21294727599715,197.93343448480286,3
112.41931873623005,-57.31974092719295,-13.825511508398385,94.23961490493852,128.63953506776355,-84.98575620343469,10.543221015815526,-60.8824157551159,192.94298377276058,3
112.88324657838558,-53.1256918628874,-12.877055141487798,91.9708938312506,126.87041955703708,-84.74937827908349,8.5197394969777,-64.36039917828474,184.92149916749224,3
119.94854062720403,-47.99319128250159,-14.21212753136755,92.38322108538969,120.12799832372615,-86.57084648453174,10.463154608470724,-62.99285334661559,187.21022501309457,3
119.458329195631,-50.42837890078009,-12.517027617613955,92.75235045189228,127.96625065655813,-73.57785766612292,10.607746102327376,-58.99242101057629,190.31282010754202,3
117.2695939041082,-51.04007110664338,-9.904976597437894,100.56381034239743,126.7890582783354,-76.95763990303648,4.338585818951985,-62.86269790791499,193.1681599809276,3
115.82644854504444,-59.07637915175056,-12.912429546623674,100.91041945731213,124.45849385928062,-80.16457757134799,10.971501114155291,-62.545611298381566,193.14670876105478,3
114.32978627711385,-53.937084550729224,-15.126658303950624,98.95281036333989,129.70982132624124,-80.66627672199478,7.369466841546367,-60.31608119545853,195.86502360919863,3
115.96228815425354,-52.58851717930414,-12.945187343183644,95.7265535485891,127.95513868611056,-84.20972399939633,10.367116956261789,-62.09421837669865,193.04525356243857,3
113.88907244391703,-52.5930606603771,-9.660389410248229,95.8068381946951,124.94819763312391,-81.86357673496879,11.206991108907008,-61.26157716547257,187.6555645981565,3
107.0239771384721,-50.687049194406185,-17.15964198644814,93.26847616354158,125.18302990038008,-81.43600122069473,7.8199481156352215,-56.76019021896088,184.59736154839592,3
105.86148519299206,-52.61948548443334,-14.97121325892715,86.3519188913584,120.07556972967923,-77.32706032063652,8.846828181561825,-57.36046324374478,181.66924118335066,3
87.20375311935172,-44.724130161364876,-7.088263316862335,90.92181504403743,117.09935191222361,-73.29522819149221,12.628900771351613,-49.786220320941375,179.57879361573046,5
