@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute output {1,2,3,4,5,7}
@data
-0.2178046237942923,0.3141570250608561,1.33198438578851,-1.9240326182503118,0.7422387299349776,1.1092904826523438,0.8721354633397423,-3.3074518649270144,0.7638373134737454,0.11107998509611644,-0.3091390759418145,0.30659960693869504,1.2261354847789305,0.16338436345820068,0.2997484470127808,3
-0.5094489945828735,0.06110575043034151,-0.5581574598668912,-1.2506213232637824,0.42410760973796335,0.15785179305440267,-0.5193935012364067,-2.5846853661242584,0.05991377567069816,1.220226006176218,0.3262646854147932,-0.48417722840304644,0.07228049415760904,-0.275746118673799,0.028370692161824664,3
-0.3499976419511155,0.1353190714991733,-1.2879722056390646,-0.9612825389383273,-0.07691206984063886,-0.06982388018018416,-0.6751638102384898,-1.1397019558468273,0.41632598368983276,0.009443251329867512,0.1432637493007201,0.48836497940516943,0.003437173254012618,0.32285562969840964,-0.018344357648746094,3
-0.6465944831346978,-0.5919612732007308,0.4274223138882964,-0.6531844066192048,0.26254571328708853,0.5345350945149613,0.07538407348550138,0.06498911874970884,0.005073376473471157,0.3113860707419904,0.8863078365777604,-0.5823593107737909,0.0432551556311575,0.2084149662566527,-0.32300061368443433,3
-0.34212896515487534,0.0461267047562097,2.739249796840673,-0.7521634237543436,0.2939679624472184,-0.9613644101836559,-0.7956283688369521,-0.790118728545846,0.42643417025834546,-1.322773310227052,0.253454426788129,-0.4252708308277967,-0.6280635002823712,0.9636653902742828,-0.8170442375529066,3
-0.7640051110976085,-0.257551533397142,2.1516787420161987,-0.6268672798260589,0.6087818283950904,-0.23552557921699843,1.3439882700062094,0.31850913500107236,-0.08967718120372008,-0.731917349702067,0.7304321225541858,-0.35297523213795645,0.3953346146549042,0.9651599122990181,-0.9108946744940157,3
-0.6114578424653636,-0.7240024711296296,-0.796104390994063,-0.7418417922733372,1.587936097093551,0.843697033957509,-0.0739272310927496,-0.008249868662187639,-0.23624919407093728,0.11187844132944226,0.4116452207422542,-1.1023023459038117,0.463073407709117,-0.5966208804617185,1.4556846817505207,3
-0.36194394422868675,0.3749319462458581,-2.0262760215553772,-0.5932041889679553,1.0128852677306885,1.5025040562097853,-0.4913109685470444,-0.009847742715178118,0.7081463676474703,-0.8284215369483163,-0.26909326223613084,0.29471262057005143,-0.29468728509761555,0.33339030228270133,1.3842230363188468,3
-0.43136379425190974,-0.09026708387313248,-0.4534065490408749,-0.4294904893596935,0.46291896509077785,-0.717214778059419,-0.4206682122643619,-0.5033232104610301,0.7995348695883198,-0.08111381011715783,0.4871728096669298,-0.8144114871053999,-0.17846986771684317,0.5611917980882486,0.8832745959883876,4
-0.5860397704900451,0.5590719230103239,-1.5706866919941558,-0.22711999269184174,0.11645239242422985,0.5586324786097112,0.18605536411297918,0.6215162052275166,0.2676503676760159,-0.59235974318577,0.67548075930472,0.6385461631239752,0.07215572102958095,0.7540705110246251,0.922003527975368,4
-0.5683015181814018,-0.5081654330894669,-1.4806844070560232,-0.49998342065924245,-0.12385252280533787,-0.05244510749324479,-0.38001184981289354,-0.4729575625209393,-0.6895902451138786,-1.2017263921813743,-0.11258194240183293,8.252324276282579E-4,0.17089998269075493,0.09863559797307213,0.7270560673335532,4
-0.5870361582842571,-1.0842298765052043,0.3041922735758997,0.1536908049114401,-0.4023685890355857,-0.26718371402587,-0.0648981707007252,-0.645767858803224,-0.6326379302052028,-0.3853132641516535,-0.24900559695016933,-0.38201394785210013,0.7710856015187845,-0.8707656815932133,0.09940431062815762,4
-0.528720791969862,0.05577669966842129,-0.06760265446080649,0.2111560880010344,-0.7972052017740755,-0.2261055172479589,0.11600994921618826,-0.051379498829839394,0.6986302253118678,0.622222740718985,0.4516442272929744,-0.3920820049857816,-0.5298404668494767,-0.20178968572394831,0.6428787245620723,4
-0.45432171471536553,-0.011542963283226446,0.14697951872477194,0.2647187516785249,-1.4434946161416613,-0.08401047359127291,-0.021082495693930635,-0.1661610723755196,0.008183712051547644,-0.2717542109080362,-0.2473124604062822,0.18766863999224523,-0.3407976826730425,-0.48609467847939586,0.5357491078726416,4
-0.6439461728664156,0.2546999305268254,-1.0093119953252307,0.7847284756934191,-0.20977203128930164,-0.27246028820151497,1.1206677501112334,0.2651524819217287,-0.09343313465568842,0.6780933403021605,0.10128038872681064,1.0025561535949103,0.3001091327412021,-0.41853208670452624,0.7702017557294788,4
-0.30493196378452947,-0.4239573455075727,-0.7763849169191951,0.5766462277353189,-0.33028009266788455,-1.3029565594633492,-1.1790024554536656,-0.22005996915435797,-0.29222060906196323,-0.15629048469937024,-1.3518901031074397,-0.42225889747816664,-0.6624314187912509,-0.8507995142897392,0.6496799821738852,4
-0.2873391236061642,0.5099243591398585,-0.9512788849770639,0.1942994993311252,-0.386163680181543,-1.6913032518928133,0.7153585569893142,0.6741757482970928,0.45913715810867467,0.22970480619244169,-2.248567832083536,0.33947468746090903,-0.47129923746612384,-0.8580127118134205,0.7291011591378336,4
-0.24644843975391006,-0.6860586493965692,-1.6957478163331066,-0.058768089771242225,-0.18710675504742796,-1.116007448360517,1.0315943747067213,1.567365338251588,0.8693201848348473,1.6254266984571937,-1.0198368415605004,0.0978586890386253,1.0143790474416368,0.022477254432674273,0.4623143072811129,4
-0.23520222647521627,0.0731488227519071,-0.6819402369352799,-0.923252482779246,0.9701577266470841,-1.1019726860698802,0.3352774260649323,0.3448071119594394,0.4155715823967931,0.6174486241139565,-0.42513759515838007,0.3451020526239748,-0.04336718104290074,-0.47355493515509567,0.5116923694569079,3
-0.2793923264204712,-1.0826587823855702,-0.23869771814460666,-1.0892340814323136,0.12501975497091292,0.5498447661321656,0.33018578361415135,0.28871103508972384,0.24069163489815612,-0.806293177057294,0.3293557285383963,-0.34891413062261467,1.3300916424939746,0.2709582266536849,0.5724407367024686,3
-0.4162536042786183,-0.4453585835845648,-1.2102305037221186,-1.3171248920684893,0.27865672512187606,-0.8292290722416767,-0.42087418420595435,-0.0991413303717749,-0.3212668611199392,0.9654336798288283,0.1728027227651703,-1.6149827916805002,-0.9813925132911842,-1.2798623205405013,-0.274826605354051,3
0.05671756216489357,0.41786566135521563,0.4110887505009702,-1.3513884450422609,0.36321062753868405,-1.600892193909635,0.07593094760044795,-0.24188507918326985,2.0507727521777843,-0.9250888043605447,-0.0790427900383683,-0.13870569756548817,0.3774218641335859,1.212082933118368,-0.2863549767197089,3
-0.2895430021115297,0.5231001857458546,2.0427469597567565,-1.1171030501682913,-0.36787541214732755,-1.413842981092898,0.34304722718583747,0.4826389916057319,0.24940376859260596,-0.1256526786151411,0.42676727326169384,0.6204891807323453,0.1958979254814704,0.5113267732066322,-0.4631330807212218,3
-0.23205648263690498,-0.6049943652411582,-1.2189892273122773,-1.586022227935906,-0.051021436896909446,0.23667000079898964,0.19551941601821787,-0.15529862619107584,0.1890337181412184,0.05563827192880707,-0.05552047296332846,-0.06512270772084558,0.6836125998195741,-0.24375485459000396,-0.2767343140406163,3
-0.32792108911607853,0.521082827645797,-3.0534759256437876,-1.7452661358297692,0.7614007284733406,-0.8535118968945614,-0.8208748602668924,-1.304714481033048,-0.12101584732348364,0.9212623283447513,0.16439543545780258,0.7514044131318895,-0.8746786658721891,-1.0851286378594374,-0.05593365036527388,3
