@Relation IPCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute output {1,2,3,4,5,7}
@data
-2.8588476199879755,-4.172167639512453,1.8682615666575575,1.1306407909809586,0.753609118024338,-4.271496610247773,0.6141411970957988,3.992460990881021,-1.5164817262870791,1.3696494155306498,-0.38734307133692253,2.441084260578738,-4.566996711717389,2.0944188881916865,0.44815019538688394,3
3.1200247831476724,-1.8455378542872876,1.131254139122195,-1.5043349437102123,-0.30988345425443087,5.454460804045811,-1.824835825125843,-3.5564850692232346,0.7327575965623593,3.6955053799653936,0.8649218325685911,-1.10152060023418,-1.063322282106834,3.131310618399235,0.062068773963901064,3
-2.3833712946227266,3.139508732732378,1.6393613986409814,-0.7733589058120018,1.4956437985708901,-0.10184676305722995,-0.5156732476348221,2.2585873459939587,0.27584310624766084,1.202551169375928,1.249653919475076,-3.576746159887195,2.815201380956392,-0.17243439159091395,-2.9061036205305046,3
-0.3112340261645317,-1.8414591309136614,-5.58169162018888,-4.453487599232335,1.0699641821527648,-2.230488245945136,1.0918078350019655,-0.9993252872034236,0.08288762753176548,-1.6631104355172013,0.783978373852574,1.5058337992315687,-1.067452367839237,-0.4513869001866065,0.28409014236269414,3
2.5088223651545967,1.729220056355205,1.2027891013024319,-0.2386250841284147,0.04089809716019177,-0.9229457222963672,0.9828547186376779,0.12959725600556937,-0.4098074017631742,-2.8908006950423006,-0.8673210828384342,5.5974941827631115,-0.09003435592365738,0.21668726606880873,1.5642808095974072,3
-1.8073069271112467,-1.797195887507386,0.2400615106146895,3.018499683883991,-1.6208806478189512,0.5127177017889568,0.27815003691335605,-2.1537961064989295,-0.8855714628209445,-1.5905693146648432,-1.549264637129613,2.7285255807029536,2.6748519879205026,4.085894270089884,2.8018816042175927,3
-0.584386905087455,1.2848742360553798,2.0456426530139766,-2.375641171159616,3.3857834702666,-1.4195709088087987,0.8331208564520799,-3.9622178611519137,0.27852771109004404,-2.330907617371747,2.11732442912016,-1.6452486401998718,1.1936380280908283,3.842905146435059,-1.0839988395720768,3
2.0219597018240214,-2.5386757945212666,-0.4041890403649855,1.4272109576100205,-2.3333053313601484,-1.0072507903981696,0.5867029853109954,2.516901263118493,1.6129688482679057,-2.7157285510361846,2.935423715773548,-3.1230334401146918,2.8948157364525757,0.8813292062647928,-1.6310091235863309,3
-0.5456037907447484,-2.511345722415577,0.8105958781520828,-0.056953670388302235,3.0064794873540883,4.858343588143275,-0.8388519260274956,1.9648433616858998,3.4882241586506386,0.1446282625396772,3.621438872142464,-0.2459616750330853,0.930894793841976,3.3143468059599552,0.7547652285659326,4
1.0945754400589587,1.4567640419651755,1.0005584473693747,-3.77378807900247,-3.7037363621737103,-1.2776557564621214,-6.740581585700193,0.08878430330537856,1.5849056387530718,-0.6466173602318243,-1.6065283352903645,2.0110387212895624,-1.0988295937212138,1.9607900210614182,-0.36763979190151996,4
0.2754339049813521,2.370741551354003,-0.1347666383583526,1.9222600163456547,0.9392942528328323,0.6581992771812557,6.015735116888031,-2.977620132191653,0.3612949448024598,-1.8552508766051568,-5.275152169707854,-1.4955644239779695,-2.713313602788837,1.175331531267749,0.12043093005710359,4
-0.26341017042028114,1.3544354700183026,-2.8277090391251,-1.2584639419466577,4.185936238384688,-0.8978953932660538,2.051881165871397,2.4621452860342066,-3.404165996926217,2.1039784207794154,2.304080767894897,-1.2112292648382428,-1.4970387015993634,-2.3329396089362846,1.9773753528750881,4
0.41199621517333934,-3.104770028153433,2.8994028349234724,-2.420765361621832,-0.8627658724101166,-2.7844927902188834,-1.0426020197456678,-1.0819497803073994,-1.0831619688943506,1.7221895134903136,1.2542001417748203,1.532187265732179,0.2870469041056687,-1.3032080304656306,0.821605711526527,4
1.608518372719659,-0.042569216356726336,-0.635956933688459,0.09766683437768187,0.23097830524132656,0.5889744289479446,0.3981587132432969,-0.863467920096475,1.6714457783643524,-2.412168379199427,0.579519098488412,-0.8702601622448851,-0.5317252699303747,-2.0242672569367954,2.6038603429664953,4
0.16727306644052048,0.10726037901609148,1.0886783405549267,-0.5779926259999537,2.7539763445953263,0.14854186341113884,-1.681805143096029,-2.852634971957388,0.8475713883646541,0.3806333392535448,-1.3715546253067077,2.244587561216785,1.4000641029111813,1.915373733651435,-1.5844165273576682,4
2.8702908219489576,0.4628741730525634,-1.0862082732412577,1.7465873827115366,-2.7830996226681712,-0.8562349698738034,1.6586444526998343,2.206676444844401,-0.4541952867696719,-2.145481981442755,-0.1661611096829746,-0.10000976280914875,-1.5493644110826148,2.1730238556040815,3.5048796314103425,4
-3.4532266176416497,0.8736913204811665,2.7995574951786573,4.192799427618458,2.0440415488506973,-1.3030945137354828,3.1969307295942153,-3.046658183313909,2.5779977043140434,2.2478176766617266,5.620597339981028,-3.833013722205707,3.628928328987824,-3.122928113006568,-0.02330745737705911,4
-0.978038099161295,-2.94106388644242,-2.569776452153006,-5.855684479708808,-2.152551603498582,-4.00042217098909,-0.7350699791853845,4.062427439442092,-4.307535434374515,-0.8851410286027294,0.8822158784731591,-3.1527040512233744,2.3051553628699195,-2.7875049210578595,0.5827323555613948,4
0.7887872267937674,2.502990983016139,1.5032736165078373,0.23362608148710934,-0.7207401682496632,2.749896013595428,-0.8006585879164017,2.2421328753670613,-1.4132276013137433,1.5858812389423929,-2.77909953751118,-3.376960740595945,3.755629775486673,-0.7626218717289462,2.3974231421222227,3
0.3172941988747218,0.8325900103771446,3.022495708564819,1.0408145923903505,3.066363849516516,0.08093470082754707,-1.0502518321629368,-6.906904963703487,-1.8015128708163084,-1.0067226594969336,0.8073325650492829,-0.6905621721385522,-0.29596635057415144,1.721406032635122,-1.940085362414892,3
1.8844936204242508,0.5330850849258219,1.8820227858862775,-0.1809384783909505,0.8513395018954992,-3.5446382814057142,-2.8556256624263763,2.4183184983622583,-1.4190917453917007,-0.6898892527153158,-4.4001994364501655,3.134881376386325,-3.6301253179050477,-2.2528098782721844,1.2532630167846321,3
0.4207562047468706,1.273121200878699,-2.468594086924701,1.9975911130063033,-2.1855949622800255,1.407270979109088,0.5279849524041338,-4.143640022306794,0.986947189557191,0.8419824184264042,-4.962364530200226,1.251721737912167,-6.297651841757244,0.6375785790369549,-1.7008757262247338,3
-1.5747789838692405,-0.8679493337852161,0.12855067324945665,-0.944490502294024,0.27098169992090226,2.785873478498864,3.194034997436574,2.494195393869578,-1.0471897137079982,2.223056814216423,-0.2588019528976421,1.6677327498611456,0.32319995799706547,3.0584231225480503,-1.832375072087604,3
3.4208193981316057,1.2326019909968555,-2.134988561733453,0.860754795625094,0.085588948124241,0.02281414106181301,-3.6606730214411103,1.807940704309254,-1.8029555688554508,-3.8390658801791653,-2.0503452632212684,-3.082284088963865,6.670042666556347,8.998974040128086,0.7283384796852285,3
4.707996977261375,0.9690274067303102,0.25741846156667353,1.9579805671551909,0.2587771856952895,-0.2213027725130957,-1.252076300110676,4.506229065902987,1.4580050798817523,3.266608209743551,-3.989426462098671,-2.8307870968724584,0.0315972837391838,1.148610086484383,-0.9572701724538335,3
3.20832466383737,0.463398436256262,1.062912368498141,-1.6678078475610292,0.24220220139835802,-1.8921868682847989,-0.22921634805435032,2.8144525436860226,-1.3327827481404813,3.9764945357477592,2.372216256666153,3.3077913601795443,1.9688592110719796,1.7582948597753765,-0.03093913457826325,3
-0.6811486319989769,-1.0667709241838412,2.2264287220002332,2.5641907689410304,-0.006810818623819159,-2.27820862605915,-0.6343212915991052,-0.7032282791014779,-1.4851286147102547,0.8520057791367146,1.0805755273186275,0.5943496561701143,-3.7954343732278897,1.455178879628722,-4.112792419744375,3
0.7237985319949188,-0.18430411838862948,-0.4576679368931926,0.49251108810961847,-1.794457111904421,1.8317717447235329,3.0565186093271226,-2.2385834165230447,0.3799641968453552,4.654716727200938,0.5804743370913578,-5.965232265679156,1.6224891942679602,0.8570232397392555,0.1380894292406654,3
-0.8132394763691771,-0.28523833724796777,-1.2555196316519743,-1.735777724035648,1.1897673896995504,-1.2593249383028975,-1.1503361447595708,4.352280289521491,-3.263530864929342,2.8434112788507457,-1.9082955342785404,-2.336602218871791,0.7037873802751231,2.0462777890687773,-0.8289979830888112,3
1.8006949830864916,-2.94840038212577,-1.6746761448096001,-1.9604065710573386,0.7440662269480343,2.7413243569585584,0.23507635174925756,-1.0206194326270317,0.8146789594923421,-3.440686967868505,-0.296001223759263,0.44518033271710133,-2.3554406336668663,6.001902928636889,-3.753948273208755,3
1.0588406813354203,4.169056861142834,-1.4725178021456893,3.3027929790690496,-0.02954456793862037,1.2771909358437308,-1.151587429528309,-2.1330767452257104,-0.05128788311198751,-1.1533232323644758,6.19413961903104,-0.1180562545555397,1.8448925080642877,3.213026897708919,5.019400866658417,3
-1.02580828237688,1.9454373836530958,0.6601980693521352,1.103968418720076,-0.20970205707165823,1.8059345723911795,-2.8324073666011835,3.3616595498707422,-0.9692822450247839,-2.4935281752201117,-0.8492839286530888,-1.1091940382167607,-4.738426198895874,2.0368331624197307,2.303722506992545,3
-0.7023488409712276,-0.010676564060643611,0.09241563365901385,-1.5688812672436485,-0.6647985094025481,1.068602666317739,0.6886523718707169,-2.31095176461259,2.0876527965729266,2.189770971565402,1.2646671206618476,2.1379990334465586,-2.9097599756303794,0.09331028687032308,-4.625407522727053,3
3.407584603472957,0.4460354372514426,-0.6130127658704018,4.13406421648312,1.968795886783739,-3.098891482247662,-2.6063078398371435,0.6647357820481128,-5.4712928073418,-2.955968075849328,3.3977350339948105,-0.20370979234841657,-1.074113196749109,1.9747423793679273,-0.9504440644993055,3
-5.828585099396678,-3.7137657335032226,0.6267286063376387,-1.0670210246082596,-4.232843286628619,4.607679482738876,-3.619981841287335,-0.5309248959297832,1.7803517257223889,0.06883441955591615,-0.1754143874513745,-0.666570957811188,-0.2321442336460784,1.1719957388905127,-0.5455026195192856,3
6.06877366289381,2.5497510877513876,2.5299850021762746,-2.8687366443642524,0.5865395141046341,4.137227415410364,-2.684426334184114,2.179703820304883,-2.863927787450416,1.5438945496196241,-3.671189016736897,-0.4053592971582243,0.26720148840225955,1.8371709587283294,-2.333130629545357,3
3.0694840984665275,-3.114035892722846,0.8268151525602665,-0.49925569044866286,-1.2496454774803607,-4.251552975592504,-1.9043700929711684,0.6287315569930926,1.9498711510028002,1.549196408765713,-2.369586201521093,-2.639106431893575,-0.831597590528937,4.756314335291675,3.4464968237585483,3
1.3631759378048771,1.35695148165299,0.6328014595019031,0.1929481504328267,0.4201295608081035,-0.4628806343955004,3.5990372079333475,0.8475642451277656,-3.1431722546473497,1.447077058064906,6.103320513553814,-0.24023943051170682,-0.5684151629308543,1.6987555755642083,2.3845852567080965,3
2.025206904111414,0.7818900002128872,-0.7495069477267915,-0.6114864930686392,0.3826403756974852,1.1264045961980984,2.47107009113912,3.5599103382524424,-2.1688794807708445,1.3964200656653354,-0.38727839103379713,0.2463395244499642,-6.487908198562934,1.6167451382799156,-5.086417955600263,3
-1.1706672732765007,-3.482974584824193,-1.0012381487307258,0.05279193253212239,0.04628677516995211,1.9728125477152663,-2.659567523495135,-2.4404699343214715,0.20870562867103482,4.344533828180901,1.255147523723821,3.294609921756215,-1.2398955408814871,1.8750072914171607,1.937393693051501,3
1.6409257051793598,3.55558099943136,1.2487422885287194,-1.7129495449670586,2.1099380551301885,1.5323415460465313,-0.7244178085742564,-1.5943130028877173,0.8117302896098634,2.4180942937598293,1.530156705328881,-4.24652513884098,2.3456860099493326,-1.56945715673866,0.1235388648420078,3
1.0561074811436013,-0.5405156097684226,-0.98656400510387,-0.05509664848013149,-1.1212268431027173,1.6791895985740513,3.1572460896413035,-4.2430568573902185,-4.53841324930668,1.6173173146374693,1.0642818262712355,3.862479991624308,-4.263274514671574,0.29733579914932307,-4.5334181571464836,3
-0.17160706123268274,-0.14212454537930883,2.852196430651882,1.9071562826782702,-0.7552377339920057,-1.3929108814359636,-0.3822185957146788,0.478288200106983,-1.5961044379880094,5.036157965138111,-1.3066869523678972,-2.0444122816950663,4.049259960990031,2.335324792219495,1.0951306374533964,3
1.44085959905738,-0.4150140593872736,0.9074047093007227,-4.591812229254297,-4.768978038336907,3.1175012008291465,-0.5648448829555639,-0.5698592106225775,-0.8529989393405305,2.196554204227971,0.3695368312250685,-2.5081044559356345,-0.6078837264381152,-0.26564966046034466,-1.8267094809318882,5
-1.612165144551605,0.42741222439624627,-2.205496644375805,-0.2813986591159439,3.978862710476399,1.1582531493030106,-0.9446133468010894,3.5235153289905954,0.17016450130452898,1.491333363169852,-4.96340133744678,4.256498719564491,0.29366047501088,0.9318667408164742,-1.577569137298196,5
