@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute output {1,2,3,4,5,7}
@data
42.27819462086285,167.12601431350714,-13.310909147452357,-9.516711992209796,181.79173014217398,0.5966596083846909,124.86211370325603,-123.45567370770081,96.92581390378336,-180.09741910450154,62.62605757832384,108.06606925868975,104.71239616222766,79.77805962108319,-136.99221993222466,4.853282261059692,49.68977041520105,-92.83469086199692,221.3719020073013,-80.60050122700989,50.354507642328265,110.94408466525333,-8.812920837027923,-122.64734912836853,-229.06712941809843,-60.653465548158614,69.0506356438934,59.320452655809405,155.56158170375394,-23.50785370335738,5.725034001478868,-54.15250192646858,3
39.90455399918184,161.4150597080464,-11.008565482718318,-0.14646742544865177,170.32114669443948,5.86916890339959,109.2819751862379,-117.10781183280763,91.72271034765816,-161.7263502278146,58.877827065764976,104.37615697922537,93.33794256142204,72.76073379748448,-136.7482082793143,8.76360096363523,45.727837521898365,-79.38487835841909,202.5441339446486,-72.86157403445225,48.12486649347571,115.27732943084465,-3.279315647405232,-117.69094540017443,-209.44095458204825,-59.0318481578526,64.11006740389607,48.74383424349558,142.4542063563164,-10.957713967371927,9.39561351508305,-49.791497050344574,3
42.64425552503512,159.42739458609879,-9.054730787002299,-4.626520156651887,159.8416016441244,9.456068799144951,110.56779074937026,-116.36955752662412,87.17284527362344,-156.62679510674644,53.94369404880281,98.75183685487603,87.30783398772095,64.89952076505514,-129.504759948323,17.95799845112564,32.39915517922215,-75.31942688797986,192.09941814167502,-69.56671880188182,48.57018620665919,105.32668730345856,-1.6145947114898185,-121.87375604528029,-198.99761621596116,-61.06875594967705,61.447490700083385,39.635226814912876,136.72675755250856,-9.696014170225403,14.723371538842065,-60.15775632718536,3
36.91474719976458,158.6189984363164,-10.444385481063858,-8.157260686030298,154.56743417704234,13.127625196556657,109.37771919643379,-110.91022105242412,81.988059549404,-153.95992062872952,52.08973590766561,95.10689646098874,79.50638972325608,66.32515545702336,-131.35601879079115,26.97348725228856,29.217288653793357,-76.31005639380899,188.69067600198608,-71.71083241969356,51.3143480466038,100.06961539295266,1.8116538806439362,-120.05367684630625,-196.40975064057076,-58.70663324185201,62.70227526597622,41.530331291313416,135.42868459787636,-12.8513247157765,12.482822375222808,-57.678657014410646,3
36.444803734606666,157.11847248016363,-7.770202926206288,-3.5569668102537033,160.38552773982934,11.77835233980215,103.10769044980944,-107.74816536383679,80.75596261010465,-156.1875938931391,51.11290915931946,92.63042403958373,77.2169523461823,71.98861587939857,-133.32742585057642,25.86235039833362,28.870035963719037,-80.86831290212591,189.87205931434195,-69.20710673151216,55.67198309348742,98.49047788826216,-0.8358857557742905,-129.3856968161502,-197.4669181003639,-61.090333069857245,55.01301781156102,39.477361465521156,138.15626987071286,-12.923816210443817,12.891243021060653,-61.71069607155397,3
37.773745634661054,163.10600107113788,-4.63119819146543,-6.394205286897167,166.92035546122668,14.763633039649587,105.4714060455731,-108.56783975130759,83.76262541266085,-153.7875425403409,50.04295166191139,96.71902013715912,77.36570534967746,70.25491943956024,-135.86918080368224,25.630896345830354,33.65996398481994,-81.15558504635868,192.8628486419671,-67.33412377973214,66.5964387846427,98.79546603232875,4.697460440441626,-128.39563072289334,-195.15227878420401,-67.9903840307446,52.561990814953866,39.49621802758682,142.89959357131744,-13.270738581879058,8.820708748331818,-58.385506880329,3
50.98141298495166,161.3882682843232,-10.871230083393911,-13.612890844194158,166.8678578959198,10.313853365751974,112.92645152659415,-120.8274773456021,84.87173641533974,-159.09820103608388,48.45394382807734,104.11603046337973,82.47686263142427,72.56079350464739,-138.71461158122895,20.61908804832182,39.67471732880229,-79.07350830457752,203.33768141956438,-66.4848092654114,52.72572054282381,107.97040040295889,7.900378462202125,-129.4316548021363,-195.21518442891482,-61.451296619765834,62.05677678801742,34.900212366843235,145.4086660081849,-17.3718002635635,5.687166653731287,-51.326826741256255,3
46.631330044180615,154.09462706888246,-10.568062569848003,-10.774133789794892,158.2567587736501,8.252464888709092,120.44388164492868,-118.06253255084847,87.28204527943933,-161.8001672796933,47.419236652608845,101.25700294801871,83.3595471446449,68.9915176311554,-134.69831164736462,20.577878495314927,36.3788578241017,-78.24719561479445,194.2919404104948,-65.06389767285303,47.487302293365765,102.59791913364958,1.8975511026674035,-121.19974239602561,-192.87520339844016,-53.70948264935036,61.74397451590704,40.36738433295367,135.19747156033984,-19.284157330833086,7.563615566371892,-51.168864124712066,3
41.40009062735275,152.44365773373204,-5.271162096939726,-6.982020003849491,153.41221472638648,12.463654817276357,104.24208515773103,-103.38806405315229,81.51192209257493,-146.95458980386965,45.477154260074805,88.16751686982018,76.36366941598153,62.82181524170002,-127.26610777734561,26.61721167832783,31.501915667483203,-71.22007521442526,171.3825419518663,-61.08712170296579,43.067049155616466,104.26353897143602,0.7859416743257945,-117.93989489863834,-178.9346986164259,-53.01033135895801,57.2050572685038,30.987314697977645,124.82912387504676,-17.087156140255413,12.048623558536308,-53.435272457993655,4
41.438881569750976,148.41755587317257,-13.18869952786585,-6.089370355502653,150.3515806125843,11.922487815167166,108.40581317047315,-109.55641274163742,81.39681313550464,-147.03846981111346,44.79677700360748,87.7872105615619,70.91898801774673,54.04874698886133,-122.24786601008324,28.307833781714276,30.20967001213868,-70.97598382322923,169.37472443039428,-63.749576621173645,41.68374385319852,101.33564830587025,1.8850159912411417,-116.58772858558235,-177.08205106083358,-52.32002298278235,56.13672155623213,36.7730247546063,129.1352436731958,-12.29515125085777,7.7419132351552395,-53.04840467440049,4
39.12039447714438,147.97299629495632,-15.236056722967266,-10.721803357681349,145.44190651688749,12.174255784504254,103.73039830421,-105.84915328724088,78.91812569684774,-146.54228562519495,50.375465999487,87.29939439019198,79.21873126972433,60.60265935683489,-123.03277794918445,28.211865033609342,25.649161730499905,-72.3234889217867,173.15699015474434,-59.90395586998933,39.397201135291716,96.68524767082343,-0.7052659736791043,-117.36294291981814,-175.25066798711154,-49.18895017658035,52.52761065190444,38.00338333302244,122.63235278692123,-14.801195497304978,6.969281391954935,-59.99315649269137,4
30.53788063124004,139.94163055398622,-9.457748896849452,-1.6186570962354692,136.70066274518175,11.699030974814903,101.6417192226885,-103.23667833530234,75.21102589915567,-139.56414971766668,45.089457518209365,86.357375878564,77.83503903152395,59.43249416757741,-118.3668347000968,20.899487488583105,27.03847156400984,-66.95221102420055,165.22612407979935,-57.221367728671325,39.56115318831044,97.33684239929067,1.2964609644116916,-107.04176266397425,-176.54803867461715,-55.34115898528138,55.47315557376134,29.610970350420196,119.57966250069839,-15.759253872876478,7.477231962567279,-56.11745343182014,4
31.533931881924413,145.28626623623776,-9.94396947450916,4.013663268973122,133.85699835840435,8.73023515156244,102.58980863221431,-103.37068282413802,78.8706725990132,-137.256291465359,42.744645842548834,83.65202677431444,72.56746560663656,55.36904886598414,-114.68730603147935,25.743199365631785,32.73032122129159,-63.85727656051597,157.55254126884626,-55.891594592415125,37.46943574789785,102.16103049099235,0.5647756031474334,-106.5256424264977,-170.1398306466016,-49.84224682770913,56.08352413475237,27.709546266538112,117.32654339244635,-15.949653529217795,5.654982253473307,-57.99683105362884,4
35.659186437896814,137.54236448631121,-15.550799557324986,-2.072270205790291,127.47418489909194,9.012922628235714,98.43070139312708,-99.77696192581739,75.18202103066591,-137.6893248903676,42.20319506015608,78.86508784305605,71.09858263226305,53.37862569508369,-112.05854205099351,31.838741757914985,28.09496595033355,-67.04872883984113,152.75768089746094,-51.274791612048304,35.787864065055736,92.0357748331725,1.7572617631015746,-104.20034697184414,-161.18875624486373,-49.031881703722625,51.29939269273948,30.525890500526245,109.17024958209176,-20.259551188479502,12.445672077835283,-61.574739606153386,4
