@Relation IPCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute output {1,2,3,4,5,7}
@data
-2.8588476199879755,-4.172167639512453,1.8682615666575575,1.1306407909809586,0.753609118024338,-4.271496610247773,0.6141411970957988,3.992460990881021,-1.5164817262870791,3
3.1200247831476724,-1.8455378542872876,1.131254139122195,-1.5043349437102123,-0.30988345425443087,5.454460804045811,-1.824835825125843,-3.5564850692232346,0.7327575965623593,3
-2.3833712946227266,3.139508732732378,1.6393613986409814,-0.7733589058120018,1.4956437985708901,-0.10184676305722995,-0.5156732476348221,2.2585873459939587,0.27584310624766084,3
-0.3112340261645317,-1.8414591309136614,-5.58169162018888,-4.453487599232335,1.0699641821527648,-2.230488245945136,1.0918078350019655,-0.9993252872034236,0.08288762753176548,3
2.5088223651545967,1.729220056355205,1.2027891013024319,-0.2386250841284147,0.04089809716019177,-0.9229457222963672,0.9828547186376779,0.12959725600556937,-0.4098074017631742,3
-1.8073069271112467,-1.797195887507386,0.2400615106146895,3.018499683883991,-1.6208806478189512,0.5127177017889568,0.27815003691335605,-2.1537961064989295,-0.8855714628209445,3
-0.584386905087455,1.2848742360553798,2.0456426530139766,-2.375641171159616,3.3857834702666,-1.4195709088087987,0.8331208564520799,-3.9622178611519137,0.27852771109004404,3
2.0219597018240214,-2.5386757945212666,-0.4041890403649855,1.4272109576100205,-2.3333053313601484,-1.0072507903981696,0.5867029853109954,2.516901263118493,1.6129688482679057,3
-0.5456037907447484,-2.511345722415577,0.8105958781520828,-0.056953670388302235,3.0064794873540883,4.858343588143275,-0.8388519260274956,1.9648433616858998,3.4882241586506386,4
1.0945754400589587,1.4567640419651755,1.0005584473693747,-3.77378807900247,-3.7037363621737103,-1.2776557564621214,-6.740581585700193,0.08878430330537856,1.5849056387530718,4
0.2754339049813521,2.370741551354003,-0.1347666383583526,1.9222600163456547,0.9392942528328323,0.6581992771812557,6.015735116888031,-2.977620132191653,0.3612949448024598,4
-0.26341017042028114,1.3544354700183026,-2.8277090391251,-1.2584639419466577,4.185936238384688,-0.8978953932660538,2.051881165871397,2.4621452860342066,-3.404165996926217,4
0.41199621517333934,-3.104770028153433,2.8994028349234724,-2.420765361621832,-0.8627658724101166,-2.7844927902188834,-1.0426020197456678,-1.0819497803073994,-1.0831619688943506,4
1.608518372719659,-0.042569216356726336,-0.635956933688459,0.09766683437768187,0.23097830524132656,0.5889744289479446,0.3981587132432969,-0.863467920096475,1.6714457783643524,4
0.16727306644052048,0.10726037901609148,1.0886783405549267,-0.5779926259999537,2.7539763445953263,0.14854186341113884,-1.681805143096029,-2.852634971957388,0.8475713883646541,4
2.8702908219489576,0.4628741730525634,-1.0862082732412577,1.7465873827115366,-2.7830996226681712,-0.8562349698738034,1.6586444526998343,2.206676444844401,-0.4541952867696719,4
-3.4532266176416497,0.8736913204811665,2.7995574951786573,4.192799427618458,2.0440415488506973,-1.3030945137354828,3.1969307295942153,-3.046658183313909,2.5779977043140434,4
-0.978038099161295,-2.94106388644242,-2.569776452153006,-5.855684479708808,-2.152551603498582,-4.00042217098909,-0.7350699791853845,4.062427439442092,-4.307535434374515,4
0.7887872267937674,2.502990983016139,1.5032736165078373,0.23362608148710934,-0.7207401682496632,2.749896013595428,-0.8006585879164017,2.2421328753670613,-1.4132276013137433,3
0.3172941988747218,0.8325900103771446,3.022495708564819,1.0408145923903505,3.066363849516516,0.08093470082754707,-1.0502518321629368,-6.906904963703487,-1.8015128708163084,3
1.8844936204242508,0.5330850849258219,1.8820227858862775,-0.1809384783909505,0.8513395018954992,-3.5446382814057142,-2.8556256624263763,2.4183184983622583,-1.4190917453917007,3
0.4207562047468706,1.273121200878699,-2.468594086924701,1.9975911130063033,-2.1855949622800255,1.407270979109088,0.5279849524041338,-4.143640022306794,0.986947189557191,3
-1.5747789838692405,-0.8679493337852161,0.12855067324945665,-0.944490502294024,0.27098169992090226,2.785873478498864,3.194034997436574,2.494195393869578,-1.0471897137079982,3
3.4208193981316057,1.2326019909968555,-2.134988561733453,0.860754795625094,0.085588948124241,0.02281414106181301,-3.6606730214411103,1.807940704309254,-1.8029555688554508,3
4.707996977261375,0.9690274067303102,0.25741846156667353,1.9579805671551909,0.2587771856952895,-0.2213027725130957,-1.252076300110676,4.506229065902987,1.4580050798817523,3
3.20832466383737,0.463398436256262,1.062912368498141,-1.6678078475610292,0.24220220139835802,-1.8921868682847989,-0.22921634805435032,2.8144525436860226,-1.3327827481404813,3
-0.6811486319989769,-1.0667709241838412,2.2264287220002332,2.5641907689410304,-0.006810818623819159,-2.27820862605915,-0.6343212915991052,-0.7032282791014779,-1.4851286147102547,3
0.7237985319949188,-0.18430411838862948,-0.4576679368931926,0.49251108810961847,-1.794457111904421,1.8317717447235329,3.0565186093271226,-2.2385834165230447,0.3799641968453552,3
-0.8132394763691771,-0.28523833724796777,-1.2555196316519743,-1.735777724035648,1.1897673896995504,-1.2593249383028975,-1.1503361447595708,4.352280289521491,-3.263530864929342,3
1.8006949830864916,-2.94840038212577,-1.6746761448096001,-1.9604065710573386,0.7440662269480343,2.7413243569585584,0.23507635174925756,-1.0206194326270317,0.8146789594923421,3
1.0588406813354203,4.169056861142834,-1.4725178021456893,3.3027929790690496,-0.02954456793862037,1.2771909358437308,-1.151587429528309,-2.1330767452257104,-0.05128788311198751,3
-1.02580828237688,1.9454373836530958,0.6601980693521352,1.103968418720076,-0.20970205707165823,1.8059345723911795,-2.8324073666011835,3.3616595498707422,-0.9692822450247839,3
-0.7023488409712276,-0.010676564060643611,0.09241563365901385,-1.5688812672436485,-0.6647985094025481,1.068602666317739,0.6886523718707169,-2.31095176461259,2.0876527965729266,3
3.407584603472957,0.4460354372514426,-0.6130127658704018,4.13406421648312,1.968795886783739,-3.098891482247662,-2.6063078398371435,0.6647357820481128,-5.4712928073418,3
-5.828585099396678,-3.7137657335032226,0.6267286063376387,-1.0670210246082596,-4.232843286628619,4.607679482738876,-3.619981841287335,-0.5309248959297832,1.7803517257223889,3
6.06877366289381,2.5497510877513876,2.5299850021762746,-2.8687366443642524,0.5865395141046341,4.137227415410364,-2.684426334184114,2.179703820304883,-2.863927787450416,3
3.0694840984665275,-3.114035892722846,0.8268151525602665,-0.49925569044866286,-1.2496454774803607,-4.251552975592504,-1.9043700929711684,0.6287315569930926,1.9498711510028002,3
1.3631759378048771,1.35695148165299,0.6328014595019031,0.1929481504328267,0.4201295608081035,-0.4628806343955004,3.5990372079333475,0.8475642451277656,-3.1431722546473497,3
2.025206904111414,0.7818900002128872,-0.7495069477267915,-0.6114864930686392,0.3826403756974852,1.1264045961980984,2.47107009113912,3.5599103382524424,-2.1688794807708445,3
-1.1706672732765007,-3.482974584824193,-1.0012381487307258,0.05279193253212239,0.04628677516995211,1.9728125477152663,-2.659567523495135,-2.4404699343214715,0.20870562867103482,3
1.6409257051793598,3.55558099943136,1.2487422885287194,-1.7129495449670586,2.1099380551301885,1.5323415460465313,-0.7244178085742564,-1.5943130028877173,0.8117302896098634,3
1.0561074811436013,-0.5405156097684226,-0.98656400510387,-0.05509664848013149,-1.1212268431027173,1.6791895985740513,3.1572460896413035,-4.2430568573902185,-4.53841324930668,3
-0.17160706123268274,-0.14212454537930883,2.852196430651882,1.9071562826782702,-0.7552377339920057,-1.3929108814359636,-0.3822185957146788,0.478288200106983,-1.5961044379880094,3
1.44085959905738,-0.4150140593872736,0.9074047093007227,-4.591812229254297,-4.768978038336907,3.1175012008291465,-0.5648448829555639,-0.5698592106225775,-0.8529989393405305,5
-1.612165144551605,0.42741222439624627,-2.205496644375805,-0.2813986591159439,3.978862710476399,1.1582531493030106,-0.9446133468010894,3.5235153289905954,0.17016450130452898,5
-3.3790334376744826,2.070366426756845,-0.2954568606668424,1.9755666991739804,0.9496407585173618,-4.320182090309183,-0.3699246917719656,3.555783633398338,-0.25296711103463165,5
0.6768049838390947,-0.21821485255568332,-1.177450912287798,-1.3068887581242559,-2.568167846220624,-3.559251165670596,-0.9324132953475468,-2.6368541296372046,-0.3192674355707914,7
-0.2177176437026551,1.335331925850098,2.2569219215338427,-1.0069508702103096,-0.35682118852062117,3.669934949283641,2.5284332183156946,3.097862185725316,0.6973888691794659,7
1.14844182276251,1.1783720957488593,-0.8351385961408674,0.3188461139583294,-0.6688943992499241,1.135047358778925,0.536099672972894,1.5906698127177088,1.3833333499191172,7
-2.002455185807582,-1.5867749561672622,1.060568821716674,-0.06151806765018608,1.6088246335732292,0.43944262737278184,-1.4383985653592823,-0.38141142170040343,-1.405626691497301,7
0.20424530257054901,-3.0272713254030603,1.0123690524469056,1.5180515616170078,1.9613214304347153,-4.454209207255024,-2.962647587135266,-1.4803336900585466,2.1720479074596764,5
-0.06786903575374689,-0.18574139106770282,1.0957993718062635,-0.2829327288637875,-3.0890723287081667,6.017931052388608,4.5787806399945445,0.009469993918608921,3.8812041170706557,5
-0.8875454391079436,0.8352046255701375,1.5760333824569777,0.6777396704273504,3.0671382349983336,-2.7276287006287974,-1.436861130487186,-1.6157319037040314,-2.358640598849569,5
-2.148053250391654,-0.6292594786281202,0.32100968582420863,2.4824594224890646,0.34610258738640143,0.4230146503538248,-1.3577114010988143,-0.9344081440184007,-0.631106377224413,5
4.1308745697279905,0.11073011967798757,2.692308731867852,-5.018418130098465,-1.8529815215457641,0.02130451097917252,-0.3598654951586484,2.1525089376843187,-2.2407499996825644,3
