@Relation ICATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute output {1,2,3,4,5,7}
@data
0.45091965513131316,0.10848934508892763,0.05502570808539965,0.7676482243969824,0.4004833017714206,-0.24452747898500574,-0.15026150914288333,-1.035095149029491,1.133828533565398,3
-0.18818859392593093,-0.19479363473878247,1.1424895919194362,0.06380428894037479,-0.4407306795769305,0.14520052802716668,-0.4074290004124639,0.39173845968851645,0.03343137716248412,3
-0.06529517046920577,0.02896323020500992,-0.05712845938407569,0.3708024660443619,0.5238736455990931,-0.39500917964891014,-0.2599144439770869,0.6460594410240086,-0.024914626725721672,3
-0.870325366807559,-0.5728715083841409,0.3200982035349236,-0.02055350759527857,-0.5484502233247931,-0.2309033228567475,-0.6148362869843021,-0.05138443969397259,0.02727758334197996,3
-0.2344372873070283,-0.005264454330247442,-1.3945968564801927,0.39325585796639606,-0.5201554483003655,-0.909198971486304,-0.3637942400869753,0.7635655679904316,-0.5114156881008587,3
-0.7478286492856534,-0.19288416379659346,-0.7496098592928483,-0.11527815753482036,-0.40627761733047807,-0.921755064935834,-0.7742673296915769,-1.3444501802214741,0.43391423048403405,3
-0.3538745332408298,-0.710066569070677,0.22268475603175134,-0.16770463817409045,-1.0239546223445828,0.5923955890603584,-0.5426884419130091,0.08934257586454314,0.3999190611287212,3
0.3075156491678334,0.37943594645454154,-0.8003974157379599,0.7408094553709504,0.417257273937343,-0.32235770361508354,-0.26856378876492976,0.5461224680799003,-0.40978413601137087,3
-0.421437682583741,-0.15847219638890114,-0.10322369154528768,0.8070013148840551,-0.8447628857158129,-0.5914574510405012,-0.367839628287858,0.41140905987186605,-0.1602535915739436,4
-0.658972948998817,0.6044694535939018,-0.5739968275491324,0.24435496198156167,0.6702356432146164,-0.740535768334085,-0.5087974015196275,-0.12887930959897104,0.011622975040065299,4
0.15578028171871353,-0.5564672567422085,-1.1976486400203048,-0.7098950992803046,0.03445866351614416,-0.09185970062486334,-0.4854449933577096,0.37762337935793866,0.16684978244717594,4
0.257312507570873,-1.1213987202794378,-0.35735322331549485,-0.620029629929372,-0.37020150164085863,0.8759613271545202,-0.611045541800193,-0.0057164418368390625,0.8136802994912634,4
-0.42173515009161383,0.02378804718942419,0.6399090453218264,0.6685298457260885,-0.41431740816219537,0.15649872922641944,-0.5390082644178019,-0.10314331193834546,-0.5336504358629671,4
0.26495524408367793,-0.026206413119602243,-0.24523985761052627,-0.04324160571056628,0.18742579133166454,0.469814468213994,-0.4771840484648566,0.025389171307401263,-0.32261057477062755,4
-0.10486385530519492,0.28026229601591623,0.730558225265164,-0.06666813925627604,1.0006834107838332,0.40439491091399454,-0.6615647097842783,-1.1159707736151314,0.24303833612629364,4
1.3687570022265745,-0.5127752355699525,-0.14957731000692942,-0.26736990480217143,-0.4876147347448494,0.8467453005401936,-0.3265131471189158,1.1463614430038025,-0.572095973469527,4
2.275536954736661,0.5186850416429009,0.28479983259563607,0.43551414188191073,0.23866637090670634,0.8059638660199997,-0.26497246488725845,-0.6598683103269167,-0.45865556361023946,4
1.0214091456704444,-0.5724010239587485,1.6670173598543223,0.8355218899448136,0.04108532161081198,-0.1368737552908448,-0.19892741026971023,-0.9517219092034062,0.991648230916855,4
0.4981500777384865,0.0587860890948205,0.6616194618565919,0.41247898900924956,0.2711821462040489,0.39888192511346415,-0.1517515250521395,-0.2919480011825868,-0.05429150620866876,3
-0.30908543850120945,-1.0085081538964538,-0.7397127581053308,0.2043056129481322,-0.3077232431196236,-0.2779439245459081,-0.2327279553330286,-0.3157345537117876,1.3132600630124551,3
-0.07949883488932875,-0.5523139874791813,0.9850742245024994,-0.37264099393390493,-1.6630015895296573,1.1582471373954033,-0.2875773130889476,0.47666772268737845,-0.9926778311678535,3
