@Relation IPCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute output {1,2,3,4,5,7}
@data
-2.8588476199879755,-4.172167639512453,3
3.1200247831476724,-1.8455378542872876,3
-2.3833712946227266,3.139508732732378,3
-0.3112340261645317,-1.8414591309136614,3
2.5088223651545967,1.729220056355205,3
-1.8073069271112467,-1.797195887507386,3
-0.584386905087455,1.2848742360553798,3
2.0219597018240214,-2.5386757945212666,3
-0.5456037907447484,-2.511345722415577,4
1.0945754400589587,1.4567640419651755,4
0.2754339049813521,2.370741551354003,4
-0.26341017042028114,1.3544354700183026,4
0.41199621517333934,-3.104770028153433,4
1.608518372719659,-0.042569216356726336,4
0.16727306644052048,0.10726037901609148,4
2.8702908219489576,0.4628741730525634,4
-3.4532266176416497,0.8736913204811665,4
-0.978038099161295,-2.94106388644242,4
0.7887872267937674,2.502990983016139,3
0.3172941988747218,0.8325900103771446,3
1.8844936204242508,0.5330850849258219,3
0.4207562047468706,1.273121200878699,3
-1.5747789838692405,-0.8679493337852161,3
3.4208193981316057,1.2326019909968555,3
4.707996977261375,0.9690274067303102,3
3.20832466383737,0.463398436256262,3
-0.6811486319989769,-1.0667709241838412,3
0.7237985319949188,-0.18430411838862948,3
-0.8132394763691771,-0.28523833724796777,3
1.8006949830864916,-2.94840038212577,3
1.0588406813354203,4.169056861142834,3
-1.02580828237688,1.9454373836530958,3
-0.7023488409712276,-0.010676564060643611,3
3.407584603472957,0.4460354372514426,3
-5.828585099396678,-3.7137657335032226,3
6.06877366289381,2.5497510877513876,3
3.0694840984665275,-3.114035892722846,3
1.3631759378048771,1.35695148165299,3
2.025206904111414,0.7818900002128872,3
-1.1706672732765007,-3.482974584824193,3
1.6409257051793598,3.55558099943136,3
1.0561074811436013,-0.5405156097684226,3
-0.17160706123268274,-0.14212454537930883,3
1.44085959905738,-0.4150140593872736,5
-1.612165144551605,0.42741222439624627,5
-3.3790334376744826,2.070366426756845,5
0.6768049838390947,-0.21821485255568332,7
-0.2177176437026551,1.335331925850098,7
1.14844182276251,1.1783720957488593,7
-2.002455185807582,-1.5867749561672622,7
0.20424530257054901,-3.0272713254030603,5
-0.06786903575374689,-0.18574139106770282,5
-0.8875454391079436,0.8352046255701375,5
-2.148053250391654,-0.6292594786281202,5
4.1308745697279905,0.11073011967798757,3
-1.1649391466699388,0.39778744700513924,3
-0.05735457404829917,0.8932579557818097,3
0.9158688343794825,-2.298920679353671,3
-3.0605542658786633,1.0211662940864419,3
-2.1019138709167486,-1.4422966527491656,3
2.023823372479696,-0.7137965519101981,3
-1.4710223948449057,-0.10396114185854693,3
0.02737711098784333,1.699078709617212,3
2.517849822323043,1.0529596353738624,4
1.1797008806569598,-1.039117324617329,4
-0.37052476699438486,3.479966777921489,4
-1.899265822989764,-1.042935132085324,4
0.23742294593499358,-2.5915289203058185,4
2.137174877208249,0.7043333282748085,4
-2.526149058134281,-0.7560315940434356,4
0.4989361149669523,1.0996721674294363,4
-1.9699840846767906,-0.667899138446638,4
-3.030833191653149,0.8324122987057561,4
3.061229364899833,-0.9804868042296064,3
-0.7322348247157819,-0.0216409687772868,3
0.6477596946126651,1.664944518165979,3
0.21567700230308426,-0.30255754307907545,3
0.15376319976339944,-0.6054734636056477,3
1.740157529761737,-0.2095561732547774,3
0.6132546259303979,0.29177522661363126,3
-2.8848226210148975,0.9570792625560718,3
1.0295613619075474,-1.5687304268169153,3
-0.7353457235914121,-0.6755251572493612,3
3.1277053741747523,1.4182370767194208,3
-3.9349746478407894,1.4712315830325313,3
3.129166855570945,-3.6733642185021322,3
-2.406521848814124,1.9557012728147154,3
1.4191740210280561,0.8710305115004584,3
1.4689969112032621,0.8398266971655655,3
-0.3224300943934957,0.6182349741150576,3
0.4931486794450716,0.2907617856875775,3
-2.7576574284180144,-1.502324105757764,3
2.3188011023849158,1.4061231414715107,3
-0.015947266482905842,-1.3870109546754932,3
-1.604818712523827,1.7959757586901681,3
6.1054323381297495,-2.3856285394517114,3
-5.227614905019615,4.243313210098087,3
2.5339967860871107,1.4900864393489175,3
-2.639215300193066,-0.517817969757719,3
1.0906870890568536,-1.7595697774711634,3
-0.5996043955551145,1.9031134795562452,3
3.0134535667761284,-0.5492524485157014,3
0.5417254448631972,2.9828921384869336,3
-1.122050617359797,0.3479383275043486,3
0.3500123277403012,0.6800214968321264,3
0.6131942629443126,0.19473019767475538,7
-0.877623186805286,-1.9716439402173132,7
1.2212439948653442,2.3733918733840174,7
2.9606974365882093,0.7330651585435848,7
-2.833358603217062,-2.3902080746772083,5
2.1609762355060465,2.869366478818976,5
-1.048144944405858,-1.9015457500504391,5
-0.4279014658854783,0.486197373170664,5
-1.3256698744814355,0.06816217097718125,5
2.0259290115806223,-0.9828055436288222,5
-1.6171670508129532,2.2220444541085707,3
2.115465923051806,-5.625993686283741,3
-2.5073303157104516,4.898507368951474,3
-0.7425970293957045,-2.197612403157672,3
3.287918377915897,2.853801956778169,3
0.8880066334072702,-1.2862036825237633,3
-3.1167349884710016,-0.4143155658361635,3
2.0071634909555964,-1.113759821772006,3
-1.9636195281936475,-0.7319282672603787,3
2.398949106228729,-0.7786249455268989,4
-1.9440674295314613,0.6652619753635539,4
-3.7636511929081933,0.059633947684532895,4
0.66107765196464,-1.4490298945336848,4
0.3648548586681358,-3.883287076824695,4
-2.0796139151642272,0.5391163774186061,4
-1.7454104240709283,1.0997102429638546,4
0.5383763383312942,-2.0468252135971787,4
2.1248012854791263,-1.498704905325346,2
-1.38488473708508,1.9665141752656308,2
-0.045047072516114395,1.8950865627775582,2
-0.1809707105347718,-1.89486065510097,2
0.16832454825003235,3.0277506257914135,3
0.26085294222377986,0.695874371738826,3
-1.196374541702688,-1.6126702952651217,3
2.1477921181308246,2.9100419514568077,3
0.5882799350080106,2.2562245941352996,3
0.7924951051386933,0.06731223173024939,3
-0.2486184808831371,-2.3857502286886234,3
-0.7263738343318649,0.33442551801885223,3
-0.3920825329329545,2.313822325453674,3
1.1829472496474913,-1.647635188122451,3
